entry_id	line_id	part_id	task_id	sample_id	context/question	human_subjects	non_human_subjects	subj_attributes	relations	generalized_relations	locations	direct_objects	obj_attributes	indirect_objects	result_relation	reasoning	implicit_object	implicit_relation	implicit_location	golden_answer	golden_supporting_facts
737	20	1	5	2	Mary picked up the apple there.	Mary			pick up	take	there	apple			have						
738	21	1	5	2	Jeff moved to the garden.	Jeff			move	move	garden				be						
739	22	1	5	2	Fred moved to the office.	Fred			move	move	office				be						
740	23	1	5	2	Mary dropped the apple.	Mary			drop	put		apple			not have						
741	24	1	5	2	Fred took the football there.	Fred			take	take	there	football			have						
742	25	1	5	2	Fred handed the football to Mary.	Fred			hand	give		football		Mary	not have			have			
743	26	1	5	2	Fred picked up the apple there.	Fred			pick up	take	there	apple			have						
744	27	1	5	2	Who received the football?	who			receive	have		football			have					Mary	25
745	28	2	5	2	Mary travelled to the garden.	Mary			travel	move	garden				be						
746	29	2	5	2	Jeff journeyed to the hallway.	Jeff			journey	move	hallway				be						
747	30	2	5	2	What did Fred give to Mary?	Fred			give	give				Mary	not have			have		football	25
748	31	3	5	2	Bill travelled to the bedroom.	Bill			travel	move	bedroom				be						
749	32	3	5	2	Mary put down the football.	Mary			put down	put		football			not have						
750	33	3	5	2	Fred went back to the garden.	Fred			go	move	garden				be						
751	34	3	5	2	Fred handed the apple to Mary.	Fred			hand	give		apple		Mary	not have			have			
752	35	3	5	2	Who received the apple?	who			receive	have		apple			have					Mary	34
753	36	4	5	2	Bill left the milk.	Bill			leave	put		milk			not have						
754	37	4	5	2	Mary handed the apple to Fred.	Mary			hand	give		apple		Fred	not have			have			
755	38	4	5	2	Who did Mary give the apple to?	Mary			give	give		apple			not have			have		Fred	37
756	39	5	5	2	Fred gave the apple to Mary.	Fred			give	give		apple		Mary	not have			have			
757	40	5	5	2	Fred travelled to the bathroom.	Fred			travel	move	bathroom				be						
758	41	5	5	2	What did Fred give to Mary?	Fred			give	give				Mary	not have			have		apple	39
759	1	1	5	3	Bill grabbed the apple there.	Bill			grab	take	there	apple			have						
760	2	1	5	3	Bill got the football there.	Bill			get	take	there	football			have						
761	3	1	5	3	Jeff journeyed to the bathroom.	Jeff			journey	move	bathroom				be						
762	4	1	5	3	Bill handed the apple to Jeff.	Bill			hand	give		apple		Jeff	not have			have			
763	5	1	5	3	What did Bill give to Jeff?	Bill			give	give				Jeff	not have			have		apple	4
764	6	2	5	3	Jeff handed the apple to Bill.	Jeff			hand	give		apple		Bill	not have			have			
765	7	2	5	3	Bill handed the apple to Jeff.	Bill			hand	give		apple		Jeff	not have			have			
766	8	2	5	3	What did Bill give to Jeff?	Bill			give	give				Jeff	not have			have		apple	7
767	9	3	5	3	Jeff handed the apple to Bill.	Jeff			hand	give		apple		Bill	not have			have			
768	10	3	5	3	Bill handed the apple to Jeff.	Bill			hand	give		apple		Jeff	not have			have			
769	11	3	5	3	What did Bill give to Jeff?	Bill			give	give				Jeff	not have			have		apple	10
770	12	4	5	3	Jeff put down the apple.	Jeff			put down	put		apple			not have						
771	13	4	5	3	Bill passed the football to Jeff.	Bill			pass	give		football		Jeff	not have			have			
772	14	4	5	3	What did Bill give to Jeff?	Bill			give	give				Jeff	not have			have		apple	10
773	15	5	5	3	Jeff passed the football to Bill.	Jeff			pass	give		football		Bill	not have			have			
774	16	5	5	3	Mary got the milk there.	Mary			get	take	there	milk			have						
775	17	5	5	3	What did Bill give to Jeff?	Bill			give	give				Jeff	not have			have		apple	10
776	1	1	5	4	Mary took the football there.	Mary			take	take	there	football			have						
777	2	1	5	4	Bill went to the garden.	Bill			go	move	garden				be						
778	3	1	5	4	Fred journeyed to the office.	Fred			journey	move	office				be						
779	4	1	5	4	Mary put down the football there.	Mary			put down	put	there	football			not have						
780	5	1	5	4	Jeff journeyed to the kitchen.	Jeff			journey	move	kitchen				be						
781	6	1	5	4	Mary took the football there.	Mary			take	take	there	football			have						
782	7	1	5	4	Mary passed the football to Jeff.	Mary			pass	give		football		Jeff	not have			have			
783	8	1	5	4	Jeff travelled to the hallway.	Jeff			travel	move	hallway				be						
784	9	1	5	4	What did Mary give to Jeff?	Mary			give	give				Jeff	not have			have		football	7
785	10	2	5	4	Jeff journeyed to the garden.	Jeff			journey	move	garden				be						
786	11	2	5	4	Bill journeyed to the office.	Bill			journey	move	office				be						
787	12	2	5	4	Who received the football?	who			receive	have		football			have					Jeff	7
788	13	3	5	4	Fred went to the hallway.	Fred			go	move	hallway				be						
789	14	3	5	4	Fred grabbed the apple there.	Fred			grab	take	there	apple			have						
790	15	3	5	4	Mary journeyed to the bedroom.	Mary			journey	move	bedroom				be						
791	16	3	5	4	Mary went to the office.	Mary			go	move	office				be						
792	17	3	5	4	Mary moved to the hallway.	Mary			move	move	hallway				be						
793	18	3	5	4	Mary journeyed to the bathroom.	Mary			journey	move	bathroom				be						
794	19	3	5	4	Jeff discarded the football.	Jeff			discard	put		football			not have						
795	20	3	5	4	Bill went to the garden.	Bill			go	move	garden				be						
796	21	3	5	4	Fred journeyed to the garden.	Fred			journey	move	garden				be						
797	22	3	5	4	Jeff grabbed the football there.	Jeff			grab	take	there	football			have						
798	23	3	5	4	Fred left the apple.	Fred			leave	put		apple			not have						
799	24	3	5	4	Jeff discarded the football.	Jeff			discard	put		football			not have						
800	25	3	5	4	Mary got the milk there.	Mary			get	take	there	milk			have						
801	26	3	5	4	Jeff got the apple there.	Jeff			get	take	there	apple			have						
802	27	3	5	4	Bill picked up the football there.	Bill			pick up	take	there	football			have						
803	28	3	5	4	Mary left the milk.	Mary			leave	put		milk			not have						
804	29	3	5	4	Jeff journeyed to the kitchen.	Jeff			journey	move	kitchen				be						
805	30	3	5	4	Fred moved to the bedroom.	Fred			move	move	bedroom				be						
806	31	3	5	4	Bill travelled to the kitchen.	Bill			travel	move	kitchen				be						
807	32	3	5	4	Jeff discarded the apple.	Jeff			discard	put		apple			not have						
808	33	3	5	4	Bill passed the football to Jeff.	Bill			pass	give		football		Jeff	not have			have			
809	34	3	5	4	Mary went to the garden.	Mary			go	move	garden				be						
810	35	3	5	4	Who received the football?	who			receive	have		football			have					Jeff	33
811	36	4	5	4	Mary travelled to the office.	Mary			travel	move	office				be						
812	37	4	5	4	Jeff passed the football to Bill.	Jeff			pass	give		football		Bill	not have			have			
813	38	4	5	4	What did Jeff give to Bill?	Jeff			give	give				Bill	not have			have		football	37
814	39	5	5	4	Bill picked up the apple there.	Bill			pick up	take	there	apple			have						
815	40	5	5	4	Bill handed the apple to Jeff.	Bill			hand	give		apple		Jeff	not have			have			
816	41	5	5	4	Who received the football?	who			receive	have		football			have					Bill	37
817	1	1	5	5	Jeff moved to the bathroom.	Jeff			move	move	bathroom				be						
818	2	1	5	5	Jeff moved to the garden.	Jeff			move	move	garden				be						
819	3	1	5	5	Fred journeyed to the bathroom.	Fred			journey	move	bathroom				be						
820	4	1	5	5	Jeff travelled to the hallway.	Jeff			travel	move	hallway				be						
821	5	1	5	5	Fred moved to the office.	Fred			move	move	office				be						
822	6	1	5	5	Jeff travelled to the bedroom.	Jeff			travel	move	bedroom				be						
823	7	1	5	5	Jeff picked up the football there.	Jeff			pick up	take	there	football			have						
824	8	1	5	5	Mary journeyed to the office.	Mary			journey	move	office				be						
825	9	1	5	5	Fred moved to the kitchen.	Fred			move	move	kitchen				be						
826	10	1	5	5	Fred travelled to the hallway.	Fred			travel	move	hallway				be						
827	11	1	5	5	Jeff took the milk there.	Jeff			take	take	there	milk			have						
828	12	1	5	5	Fred travelled to the kitchen.	Fred			travel	move	kitchen				be						
829	13	1	5	5	Mary journeyed to the bathroom.	Mary			journey	move	bathroom				be						
830	14	1	5	5	Mary picked up the apple there.	Mary			pick up	take	there	apple			have						
831	15	1	5	5	Jeff travelled to the kitchen.	Jeff			travel	move	kitchen				be						
832	16	1	5	5	Jeff handed the football to Fred.	Jeff			hand	give		football		Fred	not have			have			
833	17	1	5	5	What did Jeff give to Fred?	Jeff			give	give				Fred	not have			have		football	16
834	18	2	5	5	Mary dropped the apple.	Mary			drop	put		apple			not have						
835	19	2	5	5	Fred handed the football to Bill.	Fred			hand	give		football		Bill	not have			have			
836	20	2	5	5	What did Fred give to Bill?	Fred			give	give				Bill	not have			have		football	19
837	21	3	5	5	Fred travelled to the hallway.	Fred			travel	move	hallway				be						
838	22	3	5	5	Bill handed the football to Jeff.	Bill			hand	give		football		Jeff	not have			have			
839	23	3	5	5	Who gave the football?	who			give	give		football			not have			have		Bill	22
840	24	4	5	5	Mary went back to the kitchen.	Mary			go	move	kitchen				be						
841	25	4	5	5	Jeff handed the football to Mary.	Jeff			hand	give		football		Mary	not have			have			
842	26	4	5	5	Who received the football?	who			receive	have		football			have					Mary	25
843	27	5	5	5	Mary passed the football to Bill.	Mary			pass	give		football		Bill	not have			have			
844	28	5	5	5	Bill passed the football to Mary.	Bill			pass	give		football		Mary	not have			have			
845	29	5	5	5	What did Bill give to Mary?	Bill			give	give				Mary	not have			have		football	28
846	1	1	6	1	Sandra moved to the office.	Sandra			move	move	office				be						
847	2	1	6	1	John went back to the garden.	John			go	move	garden				be						
848	3	1	6	1	Is Sandra in the office?	Sandra			be	be	office				be					yes	1
849	4	2	6	1	Sandra went to the hallway.	Sandra			go	move	hallway				be						
850	5	2	6	1	Sandra went to the kitchen.	Sandra			go	move	kitchen				be						
851	6	2	6	1	Is Sandra in the bathroom?	Sandra			be	be	bathroom				be					no	5
852	7	3	6	1	Mary went to the office.	Mary			go	move	office				be						
853	8	3	6	1	Sandra got the apple there.	Sandra			get	take	there	apple			have						
854	9	3	6	1	Is Sandra in the kitchen?	Sandra			be	be	kitchen				be					yes	5
855	10	4	6	1	Mary journeyed to the hallway.	Mary			journey	move	hallway				be						
856	11	4	6	1	Mary journeyed to the bedroom.	Mary			journey	move	bedroom				be						
857	12	4	6	1	Is Mary in the bedroom?	Mary			be	be	bedroom				be					yes	11
858	13	5	6	1	Mary journeyed to the garden.	Mary			journey	move	garden				be						
859	14	5	6	1	Mary went to the kitchen.	Mary			go	move	kitchen				be						
860	15	5	6	1	Is Mary in the kitchen?	Mary			be	be	kitchen				be					yes	14
861	1	1	6	2	Sandra grabbed the football there.	Sandra			grab	take	there	football			have						
862	2	1	6	2	Sandra went back to the hallway.	Sandra			go	move	hallway				be						
863	3	1	6	2	Is Sandra in the garden?	Sandra			be	be	garden				be					no	2
864	4	2	6	2	Mary journeyed to the kitchen.	Mary			journey	move	kitchen				be						
865	5	2	6	2	Mary moved to the office.	Mary			move	move	office				be						
866	6	2	6	2	Is Mary in the office?	Mary			be	be	office				be					yes	5
867	7	3	6	2	John moved to the kitchen.	John			move	move	kitchen				be						
868	8	3	6	2	Sandra put down the football there.	Sandra			put down	put	there	football			not have						
869	9	3	6	2	Is John in the bathroom?	John			be	be	bathroom				be					no	7
870	10	4	6	2	Mary took the apple there.	Mary			take	take	there	apple			have						
871	11	4	6	2	John travelled to the hallway.	John			travel	move	hallway				be						
872	12	4	6	2	Is John in the garden?	John			be	be	garden				be					no	11
873	13	5	6	2	Daniel moved to the hallway.	Daniel			move	move	hallway				be						
874	14	5	6	2	Mary travelled to the kitchen.	Mary			travel	move	kitchen				be						
875	15	5	6	2	Is John in the garden?	John			be	be	garden				be					no	11
876	1	1	6	3	Daniel journeyed to the hallway.	Daniel			journey	move	hallway				be						
877	2	1	6	3	Mary went back to the kitchen.	Mary			go	move	kitchen				be						
878	3	1	6	3	Is Mary in the kitchen?	Mary			be	be	kitchen				be					yes	2
879	4	2	6	3	John moved to the hallway.	John			move	move	hallway				be						
880	5	2	6	3	John picked up the apple there.	John			pick up	take	there	apple			have						
881	6	2	6	3	Is Daniel in the kitchen?	Daniel			be	be	kitchen				be					no	1
882	7	3	6	3	Daniel moved to the bathroom.	Daniel			move	move	bathroom				be						
883	8	3	6	3	John went to the garden.	John			go	move	garden				be						
884	9	3	6	3	Is Mary in the kitchen?	Mary			be	be	kitchen				be					yes	2
885	10	4	6	3	Mary moved to the hallway.	Mary			move	move	hallway				be						
886	11	4	6	3	John dropped the apple.	John			drop	put		apple			not have						
887	12	4	6	3	Is John in the bedroom?	John			be	be	bedroom				be					no	8
888	13	5	6	3	Sandra grabbed the apple there.	Sandra			grab	take	there	apple			have						
889	14	5	6	3	Sandra left the apple.	Sandra			leave	put		apple			not have						
890	15	5	6	3	Is John in the garden?	John			be	be	garden				be					yes	8
891	1	1	6	4	John went to the hallway.	John			go	move	hallway				be						
892	2	1	6	4	Sandra picked up the apple there.	Sandra			pick up	take	there	apple			have						
893	3	1	6	4	Is John in the hallway?	John			be	be	hallway				be					yes	1
894	4	2	6	4	Daniel moved to the garden.	Daniel			move	move	garden				be						
895	5	2	6	4	Mary journeyed to the bedroom.	Mary			journey	move	bedroom				be						
896	6	2	6	4	Is Mary in the bedroom?	Mary			be	be	bedroom				be					yes	5
897	7	3	6	4	Mary moved to the bathroom.	Mary			move	move	bathroom				be						
898	8	3	6	4	Sandra left the apple.	Sandra			leave	put		apple			not have						
899	9	3	6	4	Is Daniel in the bedroom?	Daniel			be	be	bedroom				be					no	4
900	10	4	6	4	Mary grabbed the milk there.	Mary			grab	take	there	milk			have						
901	11	4	6	4	Daniel moved to the office.	Daniel			move	move	office				be						
902	12	4	6	4	Is Mary in the bedroom?	Mary			be	be	bedroom				be					no	7
903	13	5	6	4	John took the football there.	John			take	take	there	football			have						
904	14	5	6	4	John moved to the bedroom.	John			move	move	bedroom				be						
905	15	5	6	4	Is John in the bedroom?	John			be	be	bedroom				be					yes	14
906	1	1	6	5	Mary went back to the hallway.	Mary			go	move	hallway				be						
907	2	1	6	5	John grabbed the apple there.	John			grab	take	there	apple			have						
908	3	1	6	5	Is Mary in the hallway?	Mary			be	be	hallway				be					yes	1
909	4	2	6	5	John put down the apple.	John			put down	put		apple			not have						
910	5	2	6	5	John took the apple there.	John			take	take	there	apple			have						
911	6	2	6	5	Is Mary in the hallway?	Mary			be	be	hallway				be					yes	1
912	7	3	6	5	John put down the apple there.	John			put down	put	there	apple			not have						
913	8	3	6	5	Mary moved to the kitchen.	Mary			move	move	kitchen				be						
914	9	3	6	5	Is Mary in the kitchen?	Mary			be	be	kitchen				be					yes	8
915	10	4	6	5	Mary travelled to the bathroom.	Mary			travel	move	bathroom				be						
916	11	4	6	5	Sandra went back to the garden.	Sandra			go	move	garden				be						
917	12	4	6	5	Is Sandra in the garden?	Sandra			be	be	garden				be					yes	11
918	13	5	6	5	Daniel went to the bedroom.	Daniel			go	move	bedroom				be						
919	14	5	6	5	Mary took the milk there.	Mary			take	take	there	milk			have						
920	15	5	6	5	Is Sandra in the bedroom?	Sandra			be	be	bedroom				be					no	11
921	1	1	7	1	Sandra went to the bedroom.	Sandra			go	move	bedroom				be						
922	2	1	7	1	Mary went to the office.	Mary			go	move	office				be						
923	3	1	7	1	Mary took the apple there.	Mary			take	take	there	apple			have						
924	4	1	7	1	Mary put down the apple.	Mary			put down	put		apple			not have						
925	5	1	7	1	How many objects is Mary carrying?	Mary	object	many	be	be					be					none	3 4
926	6	2	7	1	Mary went back to the bedroom.	Mary			go	move	bedroom				be						
927	7	2	7	1	Mary travelled to the bathroom.	Mary			travel	move	bathroom				be						
928	8	2	7	1	How many objects is Mary carrying?	Mary	object	many	be	be					be					none	3 4
929	9	3	7	1	John went to the hallway.	John			go	move	hallway				be						
930	10	3	7	1	John got the football there.	John			get	take	there	football			have						
931	11	3	7	1	How many objects is John carrying?	John		object	be	be					be					one	10
932	12	4	7	1	Mary moved to the hallway.	Mary			move	move	hallway				be						
933	13	4	7	1	John went to the office.	John			go	move	office				be						
934	14	4	7	1	How many objects is John carrying?	John		object	be	be					be					one	10
935	15	5	7	1	Mary went back to the garden.	Mary			go	move	garden				be						
936	16	5	7	1	John grabbed the apple there.	John			grab	take	there	apple			have						
937	17	5	7	1	How many objects is John carrying?	John		object	be	be					be					two	10 16
938	1	1	7	2	John journeyed to the hallway.	John			journey	move	hallway				be						
939	2	1	7	2	Mary grabbed the milk there.	Mary			grab	take	there	milk			have						
940	3	1	7	2	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	2
941	4	2	7	2	John got the football there.	John			get	take	there	football			have						
942	5	2	7	2	Sandra journeyed to the hallway.	Sandra			journey	move	hallway				be						
943	6	2	7	2	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	2
944	7	3	7	2	Mary dropped the milk.	Mary			drop	put		milk			not have						
945	8	3	7	2	Daniel journeyed to the hallway.	Daniel			journey	move	hallway				be						
946	9	3	7	2	How many objects is John carrying?	John		object	be	be					be					one	4
947	10	4	7	2	John journeyed to the bedroom.	John			journey	move	bedroom				be						
948	11	4	7	2	Daniel took the milk there.	Daniel			take	take	there	milk			have						
949	12	4	7	2	How many objects is Mary carrying?	Mary	object	many	be	be					be					none	2 7
950	13	5	7	2	Daniel handed the milk to Mary.	Daniel			hand	give		milk		Mary	not have			have			
951	14	5	7	2	Sandra journeyed to the garden.	Sandra			journey	move	garden				be						
952	15	5	7	2	How many objects is Daniel carrying?	Daniel	object	many	be	be					be					none	11 13
953	1	1	7	3	Mary journeyed to the garden.	Mary			journey	move	garden				be						
954	2	1	7	3	John journeyed to the bathroom.	John			journey	move	bathroom				be						
955	3	1	7	3	Mary got the apple there.	Mary			get	take	there	apple			have						
956	4	1	7	3	Sandra grabbed the milk there.	Sandra			grab	take	there	milk			have						
957	5	1	7	3	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	3
958	6	2	7	3	Sandra went to the office.	Sandra			go	move	office				be						
959	7	2	7	3	Daniel travelled to the bathroom.	Daniel			travel	move	bathroom				be						
960	8	2	7	3	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	3
961	9	3	7	3	Mary dropped the apple.	Mary			drop	put		apple			not have						
962	10	3	7	3	Daniel travelled to the bedroom.	Daniel			travel	move	bedroom				be						
963	11	3	7	3	How many objects is Mary carrying?	Mary	object	many	be	be					be					none	3 9
964	12	4	7	3	Mary picked up the apple there.	Mary			pick up	take	there	apple			have						
965	13	4	7	3	John went back to the office.	John			go	move	office				be						
966	14	4	7	3	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	3 9 12
967	15	5	7	3	Daniel went back to the hallway.	Daniel			go	move	hallway				be						
968	16	5	7	3	Sandra handed the milk to John.	Sandra			hand	give		milk		John	not have			have			
969	17	5	7	3	How many objects is Sandra carrying?	Sandra	object	many	be	be					be					none	4 16
970	1	1	7	4	Sandra journeyed to the kitchen.	Sandra			journey	move	kitchen				be						
971	2	1	7	4	Sandra took the football there.	Sandra			take	take	there	football			have						
972	3	1	7	4	How many objects is Sandra carrying?	Sandra	object	many	be	be					be					one	2
973	4	2	7	4	Sandra journeyed to the office.	Sandra			journey	move	office				be						
974	5	2	7	4	Sandra gave the football to John.	Sandra			give	give		football		John	not have			have			
975	6	2	7	4	How many objects is Sandra carrying?	Sandra	object	many	be	be					be					none	2 5
976	7	3	7	4	John went back to the garden.	John			go	move	garden				be						
977	8	3	7	4	John passed the football to Mary.	John			pass	give		football		Mary	not have			have			
978	9	3	7	4	How many objects is John carrying?	John		object	be	be					be					none	5 8
979	10	4	7	4	Mary passed the football to John.	Mary			pass	give		football		John	not have			have			
980	11	4	7	4	John passed the football to Mary.	John			pass	give		football		Mary	not have			have			
981	12	4	7	4	How many objects is Sandra carrying?	Sandra	object	many	be	be					be					none	2 5
982	13	5	7	4	John went to the office.	John			go	move	office				be						
983	14	5	7	4	Daniel journeyed to the kitchen.	Daniel			journey	move	kitchen				be						
984	15	5	7	4	How many objects is John carrying?	John		object	be	be					be					none	5 8 10 11
985	1	1	7	5	John grabbed the apple there.	John			grab	take	there	apple			have						
986	2	1	7	5	John passed the apple to Mary.	John			pass	give		apple		Mary	not have			have			
987	3	1	7	5	How many objects is John carrying?	John		object	be	be					be					none	1 2
988	4	2	7	5	Mary discarded the apple.	Mary			discard	put		apple			not have						
989	5	2	7	5	Mary grabbed the apple there.	Mary			grab	take	there	apple			have						
990	6	2	7	5	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	2 4 5
991	7	3	7	5	Mary went back to the kitchen.	Mary			go	move	kitchen				be						
992	8	3	7	5	John went to the hallway.	John			go	move	hallway				be						
993	9	3	7	5	How many objects is John carrying?	John		object	be	be					be					none	1 2
994	10	4	7	5	John moved to the bedroom.	John			move	move	bedroom				be						
995	11	4	7	5	Daniel went back to the bathroom.	Daniel			go	move	bathroom				be						
996	12	4	7	5	How many objects is Mary carrying?	Mary	object	many	be	be					be					one	2 4 5
997	13	5	7	5	Sandra moved to the kitchen.	Sandra			move	move	kitchen				be						
998	14	5	7	5	Mary passed the apple to Sandra.	Mary			pass	give		apple		Sandra	not have			have			
999	15	5	7	5	How many objects is Mary carrying?	Mary	object	many	be	be					be					none	2 4 5 14
1000	1	1	8	1	Daniel journeyed to the bathroom.	Daniel			journey	move	bathroom				be						
1001	2	1	8	1	Daniel went back to the bedroom.	Daniel			go	move	bedroom				be						
1002	3	1	8	1	Mary journeyed to the bedroom.	Mary			journey	move	bedroom				be						
1003	4	1	8	1	Mary picked up the milk there.	Mary			pick up	take	there	milk			have						
1004	5	1	8	1	What is Mary carrying?	Mary			carry	have					have					milk	4
1005	6	2	8	1	Mary dropped the milk.	Mary			drop	put		milk			not have						
1006	7	2	8	1	Daniel grabbed the football there.	Daniel			grab	take	there	football			have						
1007	8	2	8	1	What is Mary carrying?	Mary			carry	have					have					nothing	4 6
1008	9	3	8	1	Mary took the milk there.	Mary			take	take	there	milk			have						
1009	10	3	8	1	Mary left the milk.	Mary			leave	put		milk			not have						
1010	11	3	8	1	What is Daniel carrying?	Daniel			carry	have					have					football	7
1011	12	4	8	1	Daniel discarded the football.	Daniel			discard	put		football			not have						
1012	13	4	8	1	Daniel picked up the football there.	Daniel			pick up	take	there	football			have						
1013	14	4	8	1	What is Daniel carrying?	Daniel			carry	have					have					football	7 12 13
1014	15	5	8	1	Mary grabbed the milk there.	Mary			grab	take	there	milk			have						
1015	16	5	8	1	Mary left the milk.	Mary			leave	put		milk			not have						
1016	17	5	8	1	What is Daniel carrying?	Daniel			carry	have					have					football	7 12 13
1017	1	1	8	2	Daniel went to the kitchen.	Daniel			go	move	kitchen				be						
1018	2	1	8	2	Daniel journeyed to the hallway.	Daniel			journey	move	hallway				be						
1019	3	1	8	2	Mary went back to the garden.	Mary			go	move	garden				be						
1020	4	1	8	2	Daniel picked up the apple there.	Daniel			pick up	take	there	apple			have						
1021	5	1	8	2	What is Daniel carrying?	Daniel			carry	have					have					apple	4
1022	6	2	8	2	John moved to the bathroom.	John			move	move	bathroom				be						
1023	7	2	8	2	Sandra went back to the hallway.	Sandra			go	move	hallway				be						
1024	8	2	8	2	What is Daniel carrying?	Daniel			carry	have					have					apple	4
1025	9	3	8	2	Mary took the football there.	Mary			take	take	there	football			have						
1026	10	3	8	2	Daniel put down the apple.	Daniel			put down	put		apple			not have						
1027	11	3	8	2	What is Daniel carrying?	Daniel			carry	have					have					nothing	4 10
1028	12	4	8	2	John moved to the office.	John			move	move	office				be						
1029	13	4	8	2	Mary left the football.	Mary			leave	put		football			not have						
1030	14	4	8	2	What is Mary carrying?	Mary			carry	have					have					nothing	9 13
1031	15	5	8	2	Sandra took the apple there.	Sandra			take	take	there	apple			have						
1032	16	5	8	2	Mary moved to the bathroom.	Mary			move	move	bathroom				be						
1033	17	5	8	2	What is Daniel carrying?	Daniel			carry	have					have					nothing	4 10
1034	1	1	8	3	Sandra journeyed to the hallway.	Sandra			journey	move	hallway				be						
1035	2	1	8	3	John moved to the kitchen.	John			move	move	kitchen				be						
1036	3	1	8	3	Sandra moved to the bathroom.	Sandra			move	move	bathroom				be						
1037	4	1	8	3	Daniel picked up the football there.	Daniel			pick up	take	there	football			have						
1038	5	1	8	3	What is Daniel carrying?	Daniel			carry	have					have					football	4
1039	6	2	8	3	Daniel dropped the football there.	Daniel			drop	put	there	football			not have						
1040	7	2	8	3	Mary grabbed the football there.	Mary			grab	take	there	football			have						
1041	8	2	8	3	What is Mary carrying?	Mary			carry	have					have					football	7
1042	9	3	8	3	Mary travelled to the office.	Mary			travel	move	office				be						
1043	10	3	8	3	Mary took the apple there.	Mary			take	take	there	apple			have						
1044	11	3	8	3	What is Mary carrying?	Mary			carry	have					have					football apple	7 10
1045	12	4	8	3	Daniel went back to the bedroom.	Daniel			go	move	bedroom				be						
1046	13	4	8	3	Mary left the football.	Mary			leave	put		football			not have						
1047	14	4	8	3	What is Mary carrying?	Mary			carry	have					have					apple	7 13 10
1048	15	5	8	3	Mary grabbed the football there.	Mary			grab	take	there	football			have						
1049	16	5	8	3	Daniel got the milk there.	Daniel			get	take	there	milk			have						
1050	17	5	8	3	What is Mary carrying?	Mary			carry	have					have					football apple	7 13 15 10
1051	1	1	8	4	Mary took the milk there.	Mary			take	take	there	milk			have						
1052	2	1	8	4	Mary went to the office.	Mary			go	move	office				be						
1053	3	1	8	4	What is Mary carrying?	Mary			carry	have					have					milk	1
1054	4	2	8	4	Mary took the apple there.	Mary			take	take	there	apple			have						
1055	5	2	8	4	Sandra journeyed to the bedroom.	Sandra			journey	move	bedroom				be						
1056	6	2	8	4	What is Mary carrying?	Mary			carry	have					have					milk apple	1 4
1057	7	3	8	4	Mary put down the milk.	Mary			put down	put		milk			not have						
1058	8	3	8	4	Mary discarded the apple.	Mary			discard	put		apple			not have						
1059	9	3	8	4	What is Mary carrying?	Mary			carry	have					have					nothing	1 7 4 8
1060	10	4	8	4	Sandra picked up the football there.	Sandra			pick up	take	there	football			have						
1061	11	4	8	4	Sandra journeyed to the office.	Sandra			journey	move	office				be						
1062	12	4	8	4	What is Mary carrying?	Mary			carry	have					have					nothing	1 7 4 8
1063	13	5	8	4	Sandra took the apple there.	Sandra			take	take	there	apple			have						
1064	14	5	8	4	Daniel got the milk there.	Daniel			get	take	there	milk			have						
1065	15	5	8	4	What is Sandra carrying?	Sandra			carry	have					have					football apple	10 13
1066	1	1	8	5	Sandra travelled to the garden.	Sandra			travel	move	garden				be						
1067	2	1	8	5	Sandra went back to the hallway.	Sandra			go	move	hallway				be						
1068	3	1	8	5	Sandra travelled to the bathroom.	Sandra			travel	move	bathroom				be						
1069	4	1	8	5	Daniel moved to the garden.	Daniel			move	move	garden				be						
1070	5	1	8	5	Mary went back to the office.	Mary			go	move	office				be						
1071	6	1	8	5	Mary moved to the garden.	Mary			move	move	garden				be						
1072	7	1	8	5	Mary went back to the bedroom.	Mary			go	move	bedroom				be						
1073	8	1	8	5	Mary travelled to the office.	Mary			travel	move	office				be						
1074	9	1	8	5	Sandra went back to the hallway.	Sandra			go	move	hallway				be						
1075	10	1	8	5	Sandra went back to the bathroom.	Sandra			go	move	bathroom				be						
1076	11	1	8	5	Mary went to the kitchen.	Mary			go	move	kitchen				be						
1077	12	1	8	5	Mary went to the office.	Mary			go	move	office				be						
1078	13	1	8	5	Daniel went to the kitchen.	Daniel			go	move	kitchen				be						
1079	14	1	8	5	Sandra moved to the office.	Sandra			move	move	office				be						
1080	15	1	8	5	Mary moved to the kitchen.	Mary			move	move	kitchen				be						
1081	16	1	8	5	Daniel travelled to the hallway.	Daniel			travel	move	hallway				be						
1082	17	1	8	5	Daniel took the football there.	Daniel			take	take	there	football			have						
1083	18	1	8	5	Daniel picked up the milk there.	Daniel			pick up	take	there	milk			have						
1084	19	1	8	5	What is Daniel carrying?	Daniel			carry	have					have					football milk	17 18
1085	20	2	8	5	John went to the kitchen.	John			go	move	kitchen				be						
1086	21	2	8	5	Daniel discarded the milk.	Daniel			discard	put		milk			not have						
1087	22	2	8	5	What is Daniel carrying?	Daniel			carry	have					have					football	17 18 21
1088	23	3	8	5	Mary journeyed to the hallway.	Mary			journey	move	hallway				be						
