task_id,sample_id,part_id,reasoning,answer
5,26,1,Mary journeyed to the garden. Fred took the apple. Jeff went to the bedroom. Jeff travelled to the kitchen. Fred discarded the apple. Fred picked up the apple. Fred travelled to the bedroom. Bill moved to the kitchen. Jeff took the football. Jeff left the football. Bill picked up the football. Bill passed the football to Jeff.,Jeff
5,26,2,Mary journeyed to the garden. Fred took the apple. Jeff went to the bedroom. Jeff travelled to the kitchen. Fred discarded the apple. Fred picked up the apple. Fred travelled to the bedroom. Bill moved to the kitchen. Jeff took the football. Jeff left the football. Bill picked up the football. Bill passed the football to Jeff. Fred went back to the hallway. Jeff passed the football to Bill.,Jeff
5,26,3,Mary journeyed to the garden. Fred took the apple. Jeff went to the bedroom. Jeff travelled to the kitchen. Fred discarded the apple. Fred picked up the apple. Fred travelled to the bedroom. Bill moved to the kitchen. Jeff took the football. Jeff left the football. Bill picked up the football. Bill passed the football to Jeff. Fred went back to the hallway. Jeff passed the football to Bill. Bill gave the football to Jeff. Jeff gave the football to Bill.,football
5,26,4,Mary journeyed to the garden. Fred took the apple. Jeff went to the bedroom. Jeff travelled to the kitchen. Fred discarded the apple. Fred picked up the apple. Fred travelled to the bedroom. Bill moved to the kitchen. Jeff took the football. Jeff left the football. Bill picked up the football. Bill passed the football to Jeff. Fred went back to the hallway. Jeff passed the football to Bill. Bill gave the football to Jeff. Jeff gave the football to Bill. Bill went back to the office. Mary went back to the kitchen.,football
5,26,5,Mary journeyed to the garden. Fred took the apple. Jeff went to the bedroom. Jeff travelled to the kitchen. Fred discarded the apple. Fred picked up the apple. Fred travelled to the bedroom. Bill moved to the kitchen. Jeff took the football. Jeff left the football. Bill picked up the football. Bill passed the football to Jeff. Fred went back to the hallway. Jeff passed the football to Bill. Bill gave the football to Jeff. Jeff gave the football to Bill. Bill went back to the office. Mary went back to the kitchen. Mary travelled to the hallway. Fred handed the apple to Mary.,apple
5,27,1,Mary got the apple there. Mary passed the apple to Bill.,Bill
5,27,2,Mary got the apple there. Mary passed the apple to Bill. Bill gave the apple to Mary. Mary passed the apple to Bill.,apple
5,27,3,Mary got the apple there. Mary passed the apple to Bill. Bill gave the apple to Mary. Mary passed the apple to Bill. Bill left the apple. Fred moved to the bedroom.,apple
5,27,4,Mary got the apple there. Mary passed the apple to Bill. Bill gave the apple to Mary. Mary passed the apple to Bill. Bill left the apple. Fred moved to the bedroom. Jeff took the apple. Jeff passed the apple to Mary.,apple
5,27,5,Mary got the apple there. Mary passed the apple to Bill. Bill gave the apple to Mary. Mary passed the apple to Bill. Bill left the apple. Fred moved to the bedroom. Jeff took the apple. Jeff passed the apple to Mary. Mary passed the apple to Fred. Fred passed the apple to Mary.,Unknown
5,28,1,Bill went back to the bathroom. Mary went to the bathroom. Bill went to the bedroom. Fred grabbed the football. Fred dropped the football. Bill journeyed to the hallway. Bill went back to the bathroom. Bill went to the kitchen. Fred grabbed the football. Fred handed the football to Jeff.,football
5,28,2,Bill went back to the bathroom. Mary went to the bathroom. Bill went to the bedroom. Fred grabbed the football. Fred dropped the football. Bill journeyed to the hallway. Bill went back to the bathroom. Bill went to the kitchen. Fred grabbed the football. Fred handed the football to Jeff. Jeff gave the football to Fred. Fred handed the football to Jeff.,football
5,28,3,Bill went back to the bathroom. Mary went to the bathroom. Bill went to the bedroom. Fred grabbed the football. Fred dropped the football. Bill journeyed to the hallway. Bill went back to the bathroom. Bill went to the kitchen. Fred grabbed the football. Fred handed the football to Jeff. Jeff gave the football to Fred. Fred handed the football to Jeff. Jeff gave the football to Fred. Bill grabbed the milk.,Unknown
5,28,4,Bill went back to the bathroom. Mary went to the bathroom. Bill went to the bedroom. Fred grabbed the football. Fred dropped the football. Bill journeyed to the hallway. Bill went back to the bathroom. Bill went to the kitchen. Fred grabbed the football. Fred handed the football to Jeff. Jeff gave the football to Fred. Fred handed the football to Jeff. Jeff gave the football to Fred. Bill grabbed the milk. Bill put down the milk. Mary went back to the bedroom.,Fred
5,28,5,Bill went back to the bathroom. Mary went to the bathroom. Bill went to the bedroom. Fred grabbed the football. Fred dropped the football. Bill journeyed to the hallway. Bill went back to the bathroom. Bill went to the kitchen. Fred grabbed the football. Fred handed the football to Jeff. Jeff gave the football to Fred. Fred handed the football to Jeff. Jeff gave the football to Fred. Bill grabbed the milk. Bill put down the milk. Mary went back to the bedroom. Fred went to the office. Mary moved to the bathroom. Fred put down the football. Fred got the football there. Fred moved to the bathroom. Fred handed the football to Mary.,football
5,29,1,Fred took the milk. Jeff got the football there. Fred left the milk. Bill went back to the office. Fred travelled to the hallway. Bill travelled to the kitchen. Fred went to the bedroom. Jeff handed the football to Mary.,football
5,29,2,Fred took the milk. Jeff got the football there. Fred left the milk. Bill went back to the office. Fred travelled to the hallway. Bill travelled to the kitchen. Fred went to the bedroom. Jeff handed the football to Mary. Mary passed the football to Jeff. Jeff handed the football to Mary.,Mary
5,29,3,Fred took the milk. Jeff got the football there. Fred left the milk. Bill went back to the office. Fred travelled to the hallway. Bill travelled to the kitchen. Fred went to the bedroom. Jeff handed the football to Mary. Mary passed the football to Jeff. Jeff handed the football to Mary. Fred journeyed to the kitchen. Mary handed the football to Jeff.,football
5,29,4,Fred took the milk. Jeff got the football there. Fred left the milk. Bill went back to the office. Fred travelled to the hallway. Bill travelled to the kitchen. Fred went to the bedroom. Jeff handed the football to Mary. Mary passed the football to Jeff. Jeff handed the football to Mary. Fred journeyed to the kitchen. Mary handed the football to Jeff. Jeff passed the football to Mary. Bill got the apple there.,Unknown
5,29,5,Fred took the milk. Jeff got the football there. Fred left the milk. Bill went back to the office. Fred travelled to the hallway. Bill travelled to the kitchen. Fred went to the bedroom. Jeff handed the football to Mary. Mary passed the football to Jeff. Jeff handed the football to Mary. Fred journeyed to the kitchen. Mary handed the football to Jeff. Jeff passed the football to Mary. Bill got the apple there. Bill handed the apple to Fred. Fred gave the apple to Bill.,Bill
5,30,1,Bill went to the garden. Mary journeyed to the hallway. Jeff picked up the apple. Mary went back to the bedroom. Jeff handed the apple to Fred. Jeff journeyed to the bedroom.,Fred
5,30,2,Bill went to the garden. Mary journeyed to the hallway. Jeff picked up the apple. Mary went back to the bedroom. Jeff handed the apple to Fred. Jeff journeyed to the bedroom. Jeff journeyed to the hallway. Mary went to the garden.,Fred
5,30,3,Bill went to the garden. Mary journeyed to the hallway. Jeff picked up the apple. Mary went back to the bedroom. Jeff handed the apple to Fred. Jeff journeyed to the bedroom. Jeff journeyed to the hallway. Mary went to the garden. Fred travelled to the office. Jeff went back to the bedroom. Jeff journeyed to the garden. Fred put down the apple. Fred moved to the garden. Jeff moved to the bedroom. Fred travelled to the bedroom. Fred journeyed to the kitchen. Bill travelled to the bathroom. Bill grabbed the football. Bill discarded the football. Bill grabbed the football. Fred went back to the bedroom. Mary moved to the bathroom. Bill handed the football to Mary. Mary put down the football.,Mary
5,30,4,Bill went to the garden. Mary journeyed to the hallway. Jeff picked up the apple. Mary went back to the bedroom. Jeff handed the apple to Fred. Jeff journeyed to the bedroom. Jeff journeyed to the hallway. Mary went to the garden. Fred travelled to the office. Jeff went back to the bedroom. Jeff journeyed to the garden. Fred put down the apple. Fred moved to the garden. Jeff moved to the bedroom. Fred travelled to the bedroom. Fred journeyed to the kitchen. Bill travelled to the bathroom. Bill grabbed the football. Bill discarded the football. Bill grabbed the football. Fred went back to the bedroom. Mary moved to the bathroom. Bill handed the football to Mary. Mary put down the football. Bill went back to the bedroom. Mary took the football.,Bill
5,30,5,Bill went to the garden. Mary journeyed to the hallway. Jeff picked up the apple. Mary went back to the bedroom. Jeff handed the apple to Fred. Jeff journeyed to the bedroom. Jeff journeyed to the hallway. Mary went to the garden. Fred travelled to the office. Jeff went back to the bedroom. Jeff journeyed to the garden. Fred put down the apple. Fred moved to the garden. Jeff moved to the bedroom. Fred travelled to the bedroom. Fred journeyed to the kitchen. Bill travelled to the bathroom. Bill grabbed the football. Bill discarded the football. Bill grabbed the football. Fred went back to the bedroom. Mary moved to the bathroom. Bill handed the football to Mary. Mary put down the football. Bill went back to the bedroom. Mary took the football. Mary went to the bedroom. Mary left the football. Fred took the football. Jeff moved to the garden. Fred gave the football to Mary. Mary handed the football to Fred.,Fred
5,31,1,Mary journeyed to the kitchen. Mary took the milk. Jeff moved to the garden. Jeff went back to the office. Jeff went to the hallway. Fred journeyed to the office. Fred travelled to the garden. Bill journeyed to the office. Bill journeyed to the garden. Bill got the apple there. Bill went back to the hallway. Mary went back to the office. Bill passed the apple to Jeff. Jeff handed the apple to Bill.,Bill
5,31,2,Mary journeyed to the kitchen. Mary took the milk. Jeff moved to the garden. Jeff went back to the office. Jeff went to the hallway. Fred journeyed to the office. Fred travelled to the garden. Bill journeyed to the office. Bill journeyed to the garden. Bill got the apple there. Bill went back to the hallway. Mary went back to the office. Bill passed the apple to Jeff. Jeff handed the apple to Bill. Mary left the milk. Jeff journeyed to the garden.,Jeff
5,31,3,Mary journeyed to the kitchen. Mary took the milk. Jeff moved to the garden. Jeff went back to the office. Jeff went to the hallway. Fred journeyed to the office. Fred travelled to the garden. Bill journeyed to the office. Bill journeyed to the garden. Bill got the apple there. Bill went back to the hallway. Mary went back to the office. Bill passed the apple to Jeff. Jeff handed the apple to Bill. Mary left the milk. Jeff journeyed to the garden. Fred journeyed to the kitchen. Bill travelled to the bedroom.,Bill
5,31,4,Mary journeyed to the kitchen. Mary took the milk. Jeff moved to the garden. Jeff went back to the office. Jeff went to the hallway. Fred journeyed to the office. Fred travelled to the garden. Bill journeyed to the office. Bill journeyed to the garden. Bill got the apple there. Bill went back to the hallway. Mary went back to the office. Bill passed the apple to Jeff. Jeff handed the apple to Bill. Mary left the milk. Jeff journeyed to the garden. Fred journeyed to the kitchen. Bill travelled to the bedroom. Mary went to the hallway. Jeff journeyed to the hallway. Jeff went back to the office. Fred went to the bedroom. Bill journeyed to the office. Bill handed the apple to Jeff.,Bill
5,31,5,Mary journeyed to the kitchen. Mary took the milk. Jeff moved to the garden. Jeff went back to the office. Jeff went to the hallway. Fred journeyed to the office. Fred travelled to the garden. Bill journeyed to the office. Bill journeyed to the garden. Bill got the apple there. Bill went back to the hallway. Mary went back to the office. Bill passed the apple to Jeff. Jeff handed the apple to Bill. Mary left the milk. Jeff journeyed to the garden. Fred journeyed to the kitchen. Bill travelled to the bedroom. Mary went to the hallway. Jeff journeyed to the hallway. Jeff went back to the office. Fred went to the bedroom. Bill journeyed to the office. Bill handed the apple to Jeff. Jeff discarded the apple. Bill got the apple there.,apple
5,32,1,Bill grabbed the apple. Bill journeyed to the office. Mary travelled to the kitchen. Fred journeyed to the bathroom. Bill dropped the apple. Mary went to the bedroom. Bill got the apple there. Fred travelled to the bedroom. Mary went back to the hallway. Jeff travelled to the hallway. Mary journeyed to the garden. Bill discarded the apple. Fred moved to the garden. Bill went back to the hallway. Jeff travelled to the office. Mary got the football there. Fred travelled to the kitchen. Jeff went back to the bedroom. Mary journeyed to the hallway. Mary took the milk. Mary handed the football to Bill. Fred went back to the hallway.,football
5,32,2,Bill grabbed the apple. Bill journeyed to the office. Mary travelled to the kitchen. Fred journeyed to the bathroom. Bill dropped the apple. Mary went to the bedroom. Bill got the apple there. Fred travelled to the bedroom. Mary went back to the hallway. Jeff travelled to the hallway. Mary journeyed to the garden. Bill discarded the apple. Fred moved to the garden. Bill went back to the hallway. Jeff travelled to the office. Mary got the football there. Fred travelled to the kitchen. Jeff went back to the bedroom. Mary journeyed to the hallway. Mary took the milk. Mary handed the football to Bill. Fred went back to the hallway. Fred moved to the kitchen. Mary discarded the milk.,football
5,32,3,Bill grabbed the apple. Bill journeyed to the office. Mary travelled to the kitchen. Fred journeyed to the bathroom. Bill dropped the apple. Mary went to the bedroom. Bill got the apple there. Fred travelled to the bedroom. Mary went back to the hallway. Jeff travelled to the hallway. Mary journeyed to the garden. Bill discarded the apple. Fred moved to the garden. Bill went back to the hallway. Jeff travelled to the office. Mary got the football there. Fred travelled to the kitchen. Jeff went back to the bedroom. Mary journeyed to the hallway. Mary took the milk. Mary handed the football to Bill. Fred went back to the hallway. Fred moved to the kitchen. Mary discarded the milk. Bill gave the football to Mary. Fred journeyed to the bathroom.,Mary
5,32,4,Bill grabbed the apple. Bill journeyed to the office. Mary travelled to the kitchen. Fred journeyed to the bathroom. Bill dropped the apple. Mary went to the bedroom. Bill got the apple there. Fred travelled to the bedroom. Mary went back to the hallway. Jeff travelled to the hallway. Mary journeyed to the garden. Bill discarded the apple. Fred moved to the garden. Bill went back to the hallway. Jeff travelled to the office. Mary got the football there. Fred travelled to the kitchen. Jeff went back to the bedroom. Mary journeyed to the hallway. Mary took the milk. Mary handed the football to Bill. Fred went back to the hallway. Fred moved to the kitchen. Mary discarded the milk. Bill gave the football to Mary. Fred journeyed to the bathroom. Mary left the football. Mary journeyed to the office.,football
5,32,5,Bill grabbed the apple. Bill journeyed to the office. Mary travelled to the kitchen. Fred journeyed to the bathroom. Bill dropped the apple. Mary went to the bedroom. Bill got the apple there. Fred travelled to the bedroom. Mary went back to the hallway. Jeff travelled to the hallway. Mary journeyed to the garden. Bill discarded the apple. Fred moved to the garden. Bill went back to the hallway. Jeff travelled to the office. Mary got the football there. Fred travelled to the kitchen. Jeff went back to the bedroom. Mary journeyed to the hallway. Mary took the milk. Mary handed the football to Bill. Fred went back to the hallway. Fred moved to the kitchen. Mary discarded the milk. Bill gave the football to Mary. Fred journeyed to the bathroom. Mary left the football. Mary journeyed to the office. Bill journeyed to the bedroom. Mary picked up the apple. Bill journeyed to the office. Mary passed the apple to Bill.,Bill
5,33,1,Bill moved to the garden. Jeff took the football. Mary journeyed to the bedroom. Fred journeyed to the garden. Fred journeyed to the hallway. Fred moved to the garden. Fred grabbed the apple. Fred gave the apple to Bill.,Bill
5,33,2,Bill moved to the garden. Jeff took the football. Mary journeyed to the bedroom. Fred journeyed to the garden. Fred journeyed to the hallway. Fred moved to the garden. Fred grabbed the apple. Fred gave the apple to Bill. Bill passed the apple to Fred. Fred gave the apple to Bill.,apple
5,33,3,Bill moved to the garden. Jeff took the football. Mary journeyed to the bedroom. Fred journeyed to the garden. Fred journeyed to the hallway. Fred moved to the garden. Fred grabbed the apple. Fred gave the apple to Bill. Bill passed the apple to Fred. Fred gave the apple to Bill. Mary moved to the office. Bill discarded the apple.,apple
5,33,4,Bill moved to the garden. Jeff took the football. Mary journeyed to the bedroom. Fred journeyed to the garden. Fred journeyed to the hallway. Fred moved to the garden. Fred grabbed the apple. Fred gave the apple to Bill. Bill passed the apple to Fred. Fred gave the apple to Bill. Mary moved to the office. Bill discarded the apple. Fred grabbed the apple. Fred went to the bathroom.,Unknown
5,33,5,Bill moved to the garden. Jeff took the football. Mary journeyed to the bedroom. Fred journeyed to the garden. Fred journeyed to the hallway. Fred moved to the garden. Fred grabbed the apple. Fred gave the apple to Bill. Bill passed the apple to Fred. Fred gave the apple to Bill. Mary moved to the office. Bill discarded the apple. Fred grabbed the apple. Fred went to the bathroom. Jeff went back to the office. Jeff discarded the football. Fred discarded the apple. Fred moved to the bedroom. Bill went back to the office. Bill went back to the hallway. Jeff went back to the garden. Mary took the football. Mary dropped the football. Bill moved to the bedroom. Jeff went to the hallway. Fred journeyed to the bathroom. Fred moved to the bedroom. Jeff journeyed to the bathroom. Jeff went back to the kitchen. Mary picked up the football. Jeff went back to the hallway. Fred went to the bathroom. Bill went to the bathroom. Mary dropped the football. Bill grabbed the apple. Jeff went to the office. Bill took the milk. Mary journeyed to the bathroom. Bill went to the office. Bill handed the apple to Jeff.,Jeff
5,34,1,Bill grabbed the football. Bill got the milk there. Bill discarded the milk. Fred went back to the office. Bill took the milk. Bill dropped the milk. Jeff went back to the hallway. Jeff went back to the bathroom. Mary went to the hallway. Bill put down the football. Bill journeyed to the bedroom. Jeff travelled to the office. Mary moved to the garden. Mary went back to the kitchen. Bill went to the hallway. Jeff journeyed to the kitchen. Mary got the apple there. Mary passed the apple to Jeff.,Jeff
5,34,2,Bill grabbed the football. Bill got the milk there. Bill discarded the milk. Fred went back to the office. Bill took the milk. Bill dropped the milk. Jeff went back to the hallway. Jeff went back to the bathroom. Mary went to the hallway. Bill put down the football. Bill journeyed to the bedroom. Jeff travelled to the office. Mary moved to the garden. Mary went back to the kitchen. Bill went to the hallway. Jeff journeyed to the kitchen. Mary got the apple there. Mary passed the apple to Jeff. Jeff passed the apple to Mary. Mary passed the apple to Jeff.,Jeff
5,34,3,Bill grabbed the football. Bill got the milk there. Bill discarded the milk. Fred went back to the office. Bill took the milk. Bill dropped the milk. Jeff went back to the hallway. Jeff went back to the bathroom. Mary went to the hallway. Bill put down the football. Bill journeyed to the bedroom. Jeff travelled to the office. Mary moved to the garden. Mary went back to the kitchen. Bill went to the hallway. Jeff journeyed to the kitchen. Mary got the apple there. Mary passed the apple to Jeff. Jeff passed the apple to Mary. Mary passed the apple to Jeff. Mary moved to the hallway. Mary went back to the garden.,Jeff
5,34,4,Bill grabbed the football. Bill got the milk there. Bill discarded the milk. Fred went back to the office. Bill took the milk. Bill dropped the milk. Jeff went back to the hallway. Jeff went back to the bathroom. Mary went to the hallway. Bill put down the football. Bill journeyed to the bedroom. Jeff travelled to the office. Mary moved to the garden. Mary went back to the kitchen. Bill went to the hallway. Jeff journeyed to the kitchen. Mary got the apple there. Mary passed the apple to Jeff. Jeff passed the apple to Mary. Mary passed the apple to Jeff. Mary moved to the hallway. Mary went back to the garden. Bill grabbed the milk. Bill got the football there.,apple
5,34,5,Bill grabbed the football. Bill got the milk there. Bill discarded the milk. Fred went back to the office. Bill took the milk. Bill dropped the milk. Jeff went back to the hallway. Jeff went back to the bathroom. Mary went to the hallway. Bill put down the football. Bill journeyed to the bedroom. Jeff travelled to the office. Mary moved to the garden. Mary went back to the kitchen. Bill went to the hallway. Jeff journeyed to the kitchen. Mary got the apple there. Mary passed the apple to Jeff. Jeff passed the apple to Mary. Mary passed the apple to Jeff. Mary moved to the hallway. Mary went back to the garden. Bill grabbed the milk. Bill got the football there. Bill discarded the milk. Bill discarded the football. Bill got the milk there. Jeff journeyed to the office. Fred moved to the hallway. Bill passed the milk to Fred.,Bill
5,35,1,Fred journeyed to the kitchen. Jeff went to the garden. Mary travelled to the office. Bill journeyed to the office. Mary took the football. Mary handed the football to Bill.,football
5,35,2,Fred journeyed to the kitchen. Jeff went to the garden. Mary travelled to the office. Bill journeyed to the office. Mary took the football. Mary handed the football to Bill. Bill journeyed to the bedroom. Mary moved to the bathroom.,Bill
5,35,3,Fred journeyed to the kitchen. Jeff went to the garden. Mary travelled to the office. Bill journeyed to the office. Mary took the football. Mary handed the football to Bill. Bill journeyed to the bedroom. Mary moved to the bathroom. Mary journeyed to the bedroom. Bill handed the football to Mary.,football
5,35,4,Fred journeyed to the kitchen. Jeff went to the garden. Mary travelled to the office. Bill journeyed to the office. Mary took the football. Mary handed the football to Bill. Bill journeyed to the bedroom. Mary moved to the bathroom. Mary journeyed to the bedroom. Bill handed the football to Mary. Jeff journeyed to the hallway. Jeff went to the bedroom.,football
5,35,5,Fred journeyed to the kitchen. Jeff went to the garden. Mary travelled to the office. Bill journeyed to the office. Mary took the football. Mary handed the football to Bill. Bill journeyed to the bedroom. Mary moved to the bathroom. Mary journeyed to the bedroom. Bill handed the football to Mary. Jeff journeyed to the hallway. Jeff went to the bedroom. Jeff moved to the hallway. Jeff picked up the milk.,Mary
5,36,1,Mary got the apple there. Mary discarded the apple. Mary grabbed the apple. Mary discarded the apple. Mary journeyed to the garden. Jeff went back to the bathroom. Mary went back to the kitchen. Mary moved to the office. Jeff took the football. Bill went to the bathroom. Mary went to the hallway. Jeff took the milk. Jeff gave the football to Bill. Mary went to the bathroom.,football
5,36,2,Mary got the apple there. Mary discarded the apple. Mary grabbed the apple. Mary discarded the apple. Mary journeyed to the garden. Jeff went back to the bathroom. Mary went back to the kitchen. Mary moved to the office. Jeff took the football. Bill went to the bathroom. Mary went to the hallway. Jeff took the milk. Jeff gave the football to Bill. Mary went to the bathroom. Bill passed the football to Mary. Mary left the football.,football
5,36,3,Mary got the apple there. Mary discarded the apple. Mary grabbed the apple. Mary discarded the apple. Mary journeyed to the garden. Jeff went back to the bathroom. Mary went back to the kitchen. Mary moved to the office. Jeff took the football. Bill went to the bathroom. Mary went to the hallway. Jeff took the milk. Jeff gave the football to Bill. Mary went to the bathroom. Bill passed the football to Mary. Mary left the football. Jeff discarded the milk. Bill picked up the football.,Mary
5,36,4,Mary got the apple there. Mary discarded the apple. Mary grabbed the apple. Mary discarded the apple. Mary journeyed to the garden. Jeff went back to the bathroom. Mary went back to the kitchen. Mary moved to the office. Jeff took the football. Bill went to the bathroom. Mary went to the hallway. Jeff took the milk. Jeff gave the football to Bill. Mary went to the bathroom. Bill passed the football to Mary. Mary left the football. Jeff discarded the milk. Bill picked up the football. Jeff went to the bedroom. Mary moved to the garden. Fred journeyed to the office. Bill travelled to the kitchen. Jeff went to the bathroom. Fred went to the kitchen. Bill handed the football to Fred. Fred put down the football.,Unknown
5,36,5,Mary got the apple there. Mary discarded the apple. Mary grabbed the apple. Mary discarded the apple. Mary journeyed to the garden. Jeff went back to the bathroom. Mary went back to the kitchen. Mary moved to the office. Jeff took the football. Bill went to the bathroom. Mary went to the hallway. Jeff took the milk. Jeff gave the football to Bill. Mary went to the bathroom. Bill passed the football to Mary. Mary left the football. Jeff discarded the milk. Bill picked up the football. Jeff went to the bedroom. Mary moved to the garden. Fred journeyed to the office. Bill travelled to the kitchen. Jeff went to the bathroom. Fred went to the kitchen. Bill handed the football to Fred. Fred put down the football. Bill grabbed the football. Mary went back to the hallway.,football
5,37,1,Jeff took the milk. Jeff put down the milk. Fred took the milk. Fred handed the milk to Jeff.,Fred
5,37,2,Jeff took the milk. Jeff put down the milk. Fred took the milk. Fred handed the milk to Jeff. Mary went to the office. Jeff gave the milk to Mary.,milk
5,37,3,Jeff took the milk. Jeff put down the milk. Fred took the milk. Fred handed the milk to Jeff. Mary went to the office. Jeff gave the milk to Mary. Mary gave the milk to Fred. Fred passed the milk to Mary.,Mary
5,37,4,Jeff took the milk. Jeff put down the milk. Fred took the milk. Fred handed the milk to Jeff. Mary went to the office. Jeff gave the milk to Mary. Mary gave the milk to Fred. Fred passed the milk to Mary. Bill journeyed to the kitchen. Mary handed the milk to Fred.,Unknown
5,37,5,Jeff took the milk. Jeff put down the milk. Fred took the milk. Fred handed the milk to Jeff. Mary went to the office. Jeff gave the milk to Mary. Mary gave the milk to Fred. Fred passed the milk to Mary. Bill journeyed to the kitchen. Mary handed the milk to Fred. Fred gave the milk to Mary. Mary gave the milk to Fred.,Fred
5,38,1,Mary went back to the bedroom. Jeff picked up the milk. Jeff journeyed to the bathroom. Jeff put down the milk. Bill travelled to the garden. Mary got the football there. Mary moved to the garden. Mary gave the football to Bill.,football
5,38,2,Mary went back to the bedroom. Jeff picked up the milk. Jeff journeyed to the bathroom. Jeff put down the milk. Bill travelled to the garden. Mary got the football there. Mary moved to the garden. Mary gave the football to Bill. Mary travelled to the office. Mary went to the kitchen.,football
5,38,3,Mary went back to the bedroom. Jeff picked up the milk. Jeff journeyed to the bathroom. Jeff put down the milk. Bill travelled to the garden. Mary got the football there. Mary moved to the garden. Mary gave the football to Bill. Mary travelled to the office. Mary went to the kitchen. Bill put down the football. Fred travelled to the kitchen.,football
5,38,4,Mary went back to the bedroom. Jeff picked up the milk. Jeff journeyed to the bathroom. Jeff put down the milk. Bill travelled to the garden. Mary got the football there. Mary moved to the garden. Mary gave the football to Bill. Mary travelled to the office. Mary went to the kitchen. Bill put down the football. Fred travelled to the kitchen. Mary went to the garden. Bill got the football there. Jeff grabbed the milk. Bill handed the football to Mary.,Unknown
5,38,5,Mary went back to the bedroom. Jeff picked up the milk. Jeff journeyed to the bathroom. Jeff put down the milk. Bill travelled to the garden. Mary got the football there. Mary moved to the garden. Mary gave the football to Bill. Mary travelled to the office. Mary went to the kitchen. Bill put down the football. Fred travelled to the kitchen. Mary went to the garden. Bill got the football there. Jeff grabbed the milk. Bill handed the football to Mary. Bill moved to the bedroom. Jeff grabbed the apple.,football
5,39,1,Bill went back to the office. Bill moved to the garden. Fred picked up the football. Fred grabbed the milk. Mary went to the bathroom. Mary journeyed to the bedroom. Fred dropped the football. Fred grabbed the football. Fred left the milk. Bill travelled to the bedroom. Jeff moved to the garden. Bill went to the office. Fred discarded the football. Fred took the football. Jeff moved to the office. Mary moved to the garden. Bill went back to the hallway. Mary moved to the office. Mary went back to the bathroom. Jeff journeyed to the bedroom. Fred moved to the hallway. Jeff travelled to the hallway. Fred left the football. Jeff moved to the bathroom. Jeff journeyed to the hallway. Fred picked up the football. Mary went back to the kitchen. Fred went back to the office. Bill journeyed to the bathroom. Fred discarded the football. Fred moved to the kitchen. Fred went back to the bedroom. Jeff went back to the bedroom. Bill went back to the hallway. Bill moved to the kitchen. Bill grabbed the milk. Bill put down the milk. Mary went back to the bathroom. Bill went to the bathroom. Bill moved to the office. Bill went back to the garden. Fred travelled to the garden. Jeff journeyed to the garden. Jeff went to the office. Jeff took the football. Fred moved to the office. Jeff passed the football to Fred. Fred passed the football to Jeff.,Unknown
5,39,2,Bill went back to the office. Bill moved to the garden. Fred picked up the football. Fred grabbed the milk. Mary went to the bathroom. Mary journeyed to the bedroom. Fred dropped the football. Fred grabbed the football. Fred left the milk. Bill travelled to the bedroom. Jeff moved to the garden. Bill went to the office. Fred discarded the football. Fred took the football. Jeff moved to the office. Mary moved to the garden. Bill went back to the hallway. Mary moved to the office. Mary went back to the bathroom. Jeff journeyed to the bedroom. Fred moved to the hallway. Jeff travelled to the hallway. Fred left the football. Jeff moved to the bathroom. Jeff journeyed to the hallway. Fred picked up the football. Mary went back to the kitchen. Fred went back to the office. Bill journeyed to the bathroom. Fred discarded the football. Fred moved to the kitchen. Fred went back to the bedroom. Jeff went back to the bedroom. Bill went back to the hallway. Bill moved to the kitchen. Bill grabbed the milk. Bill put down the milk. Mary went back to the bathroom. Bill went to the bathroom. Bill moved to the office. Bill went back to the garden. Fred travelled to the garden. Jeff journeyed to the garden. Jeff went to the office. Jeff took the football. Fred moved to the office. Jeff passed the football to Fred. Fred passed the football to Jeff. Mary journeyed to the bedroom. Jeff left the football.,Fred
5,39,3,Bill went back to the office. Bill moved to the garden. Fred picked up the football. Fred grabbed the milk. Mary went to the bathroom. Mary journeyed to the bedroom. Fred dropped the football. Fred grabbed the football. Fred left the milk. Bill travelled to the bedroom. Jeff moved to the garden. Bill went to the office. Fred discarded the football. Fred took the football. Jeff moved to the office. Mary moved to the garden. Bill went back to the hallway. Mary moved to the office. Mary went back to the bathroom. Jeff journeyed to the bedroom. Fred moved to the hallway. Jeff travelled to the hallway. Fred left the football. Jeff moved to the bathroom. Jeff journeyed to the hallway. Fred picked up the football. Mary went back to the kitchen. Fred went back to the office. Bill journeyed to the bathroom. Fred discarded the football. Fred moved to the kitchen. Fred went back to the bedroom. Jeff went back to the bedroom. Bill went back to the hallway. Bill moved to the kitchen. Bill grabbed the milk. Bill put down the milk. Mary went back to the bathroom. Bill went to the bathroom. Bill moved to the office. Bill went back to the garden. Fred travelled to the garden. Jeff journeyed to the garden. Jeff went to the office. Jeff took the football. Fred moved to the office. Jeff passed the football to Fred. Fred passed the football to Jeff. Mary journeyed to the bedroom. Jeff left the football. Jeff got the football there. Jeff discarded the football.,football
