id,task_id,sample_no,task,true_result,model_result,accuracy,soft_accuracy
421,8,3,"7. Mary put down the milk.
8. Mary discarded the apple.
9. What is Mary carrying?",nothing,nothing,-0.0,-0.0
422,8,3,"10. Sandra picked up the football there.
11. Sandra journeyed to the office.
12. What is Mary carrying?",nothing,nothing,-0.0,-0.0
423,8,3,"13. Sandra took the apple there.
14. Daniel got the milk there.
15. What is Sandra carrying? 	football,apple",10,"football, apple",-0.0,-0.0
424,8,4,"1. Sandra travelled to the garden.
2. Sandra went back to the hallway.
3. Sandra travelled to the bathroom.
4. Daniel moved to the garden.
5. Mary went back to the office.
6. Mary moved to the garden.
7. Mary went back to the bedroom.
8. Mary travelled to the office.
9. Sandra went back to the hallway.
10. Sandra went back to the bathroom.
11. Mary went to the kitchen.
12. Mary went to the office.
13. Daniel went to the kitchen.
14. Sandra moved to the office.
15. Mary moved to the kitchen.
16. Daniel travelled to the hallway.
17. Daniel took the football there.
18. Daniel picked up the milk there.
19. What is Daniel carrying? 	football,milk",17,football,-0.0,-0.0
425,8,4,"20. John went to the kitchen.
21. Daniel discarded the milk.
22. What is Daniel carrying?",football,nothing,-0.0,-0.0
426,8,4,"23. Mary journeyed to the hallway.
24. Daniel left the football there.
25. What is Daniel carrying?",nothing,nothing,-0.0,-0.0
427,8,4,"26. Daniel picked up the milk there.
27. Daniel moved to the bedroom.
28. What is Daniel carrying?",milk,milk,-0.0,-0.0
428,8,4,"29. Daniel dropped the milk.
30. John journeyed to the bedroom.
31. What is Daniel carrying?",nothing,nothing,-0.0,-0.0
429,3,0,"1. Mary moved to the bathroom.
2. Sandra journeyed to the bedroom.
3. Mary got the football there.
4. John went back to the bedroom.
5. Mary journeyed to the office.
6. John journeyed to the office.
7. John took the milk.
8. Daniel went back to the kitchen.
9. John moved to the bedroom.
10. Daniel went back to the hallway.
11. Daniel took the apple.
12. John left the milk there.
13. John travelled to the kitchen.
14. Sandra went back to the bathroom.
15. Daniel journeyed to the bathroom.
16. John journeyed to the bathroom.
17. Mary journeyed to the bathroom.
18. Sandra went back to the garden.
19. Sandra went to the office.
20. Daniel went to the garden.
21. Sandra went back to the hallway.
22. Daniel journeyed to the office.
23. Mary dropped the football.
24. John moved to the bedroom.
25. Where was the football before the bathroom?",office,the correct answer is: there,0.04,0.2
430,3,0,"26. John travelled to the office.
27. John travelled to the bedroom.
28. Where was the football before the bathroom?",office,the correct answer is: there,-0.0,-0.0
431,3,0,"29. Daniel left the apple.
30. Sandra travelled to the kitchen.
31. Where was the apple before the garden?",bathroom,the correct answer is: there,-0.0,-0.0
432,3,0,"32. Sandra went to the bedroom.
33. Daniel moved to the bedroom.
34. Where was the apple before the garden?",bathroom,the correct answer is: there,-0.0,-0.0
433,3,0,"35. John went to the hallway.
36. Mary got the football.
37. John went back to the bedroom.
38. Sandra took the milk.
39. Daniel travelled to the office.
40. Sandra left the milk there.
41. Daniel travelled to the hallway.
42. Sandra picked up the milk.
43. Mary left the football.
44. Sandra travelled to the hallway.
45. John journeyed to the hallway.
46. Sandra went to the kitchen.
47. Where was the milk before the kitchen?",hallway,the correct answer is: there,-0.0,-0.0
434,3,1,"1. Sandra moved to the hallway.
2. Sandra went back to the garden.
3. Daniel journeyed to the kitchen.
4. Daniel took the football.
5. Daniel put down the football there.
6. Mary went back to the hallway.
7. Sandra picked up the apple.
8. Sandra left the apple.
9. Daniel went to the garden.
10. Sandra picked up the apple.
11. John went back to the hallway.
12. Sandra dropped the apple.
13. Sandra got the apple there.
14. Sandra dropped the apple.
15. Daniel went back to the kitchen.
16. Sandra went back to the bathroom.
17. John went to the garden.
18. Daniel travelled to the garden.
19. John got the apple there.
20. John discarded the apple.
21. Daniel moved to the kitchen.
22. Daniel picked up the football.
23. Sandra went back to the hallway.
24. Daniel moved to the garden.
25. Daniel discarded the football.
26. Daniel got the football there.
27. Mary went back to the kitchen.
28. Daniel went back to the bathroom.
29. Daniel put down the football.
30. Sandra travelled to the garden.
31. Mary moved to the garden.
32. Daniel took the football.
33. Sandra went to the bathroom.
34. Sandra went back to the hallway.
35. John picked up the apple there.
36. John discarded the apple.
37. Mary picked up the apple.
38. Mary dropped the apple.
39. Mary took the apple.
40. Daniel journeyed to the garden.
41. Sandra went to the garden.
42. Mary travelled to the hallway.
43. Mary went to the kitchen.
44. Daniel left the football.
45. Mary put down the apple.
46. Sandra grabbed the football.
47. Where was the apple before the kitchen?",hallway,garden,-0.0,-0.0
435,3,1,"48. John went to the kitchen.
49. Sandra left the football there.
50. Where was the apple before the kitchen?",hallway,garden,-0.0,-0.0
436,3,1,"51. Daniel picked up the football.
52. John picked up the apple.
53. John put down the apple.
54. Mary grabbed the apple.
55. Mary dropped the apple.
56. Mary moved to the office.
57. Daniel discarded the football.
58. John journeyed to the garden.
59. Daniel got the football.
60. Daniel travelled to the kitchen.
61. Daniel picked up the apple.
62. Daniel dropped the apple.
63. Mary moved to the kitchen.
64. Daniel grabbed the apple there.
65. Sandra went back to the bedroom.
66. Daniel went to the hallway.
67. John moved to the hallway.
68. Daniel discarded the apple there.
69. Daniel picked up the apple.
70. Daniel moved to the office.
71. Daniel went back to the bedroom.
72. Daniel dropped the football.
73. Where was the apple before the bedroom?",office,kitchen,-0.0,-0.0
437,3,1,"74. Mary moved to the office.
75. Mary went to the garden.
76. Where was the football before the office?",hallway,kitchen,-0.0,-0.0
438,3,1,"77. Daniel grabbed the football.
78. Daniel left the apple.
79. Where was the apple before the bedroom?",office,kitchen,-0.0,-0.0
439,3,2,"1. John travelled to the kitchen.
2. Sandra went to the garden.
3. John went back to the office.
4. Sandra went to the bathroom.
5. Mary moved to the bedroom.
6. Mary grabbed the football.
7. Sandra moved to the office.
8. Daniel went to the office.
9. Sandra moved to the garden.
10. Mary discarded the football.
11. Mary grabbed the football there.
12. Sandra picked up the apple there.
13. Mary left the football.
14. Sandra dropped the apple.
15. Sandra moved to the office.
16. John went to the kitchen.
17. John travelled to the bedroom.
18. Mary picked up the football.
19. Mary travelled to the hallway.
20. Mary picked up the milk.
21. Mary discarded the football.
22. Sandra went to the bedroom.
23. Daniel went back to the bathroom.
24. John travelled to the office.
25. Daniel went back to the bedroom.
26. Daniel went back to the office.
27. John went back to the garden.
28. John travelled to the hallway.
29. Mary went back to the kitchen.
30. Daniel went back to the kitchen.
31. Sandra moved to the garden.
32. Mary went to the office.
33. Mary moved to the bathroom.
34. Sandra went back to the kitchen.
35. Mary dropped the milk.
36. Mary grabbed the milk.
37. Mary dropped the milk.
38. Sandra travelled to the bathroom.
39. Sandra got the milk.
40. Daniel went back to the office.
41. Sandra moved to the hallway.
42. Mary travelled to the garden.
43. John went back to the garden.
44. Mary travelled to the bathroom.
45. Mary went to the bedroom.
46. John went back to the bathroom.
47. Daniel journeyed to the garden.
48. John journeyed to the garden.
49. Mary journeyed to the office.
50. Sandra put down the milk there.
51. Sandra journeyed to the kitchen.
52. Mary went back to the kitchen.
53. John moved to the kitchen.
54. Mary moved to the garden.
55. Mary grabbed the apple.
56. Mary put down the apple.
57. Daniel went back to the bathroom.
58. Sandra moved to the garden.
59. Mary grabbed the apple.
60. Sandra went to the hallway.
61. Daniel went to the kitchen.
62. John journeyed to the office.
63. John moved to the hallway.
64. Mary dropped the apple there.
65. Mary got the apple.
66. Mary put down the apple.
67. John went to the bathroom.
68. Sandra took the football.
69. Sandra journeyed to the office.
70. Daniel travelled to the bedroom.
71. Mary journeyed to the hallway.
72. Mary picked up the milk.
73. Mary put down the milk.
74. Mary went back to the bathroom.
75. Sandra left the football.
76. Sandra grabbed the football there.
77. John travelled to the bedroom.
78. Mary went back to the kitchen.
79. Sandra journeyed to the hallway.
80. Sandra moved to the garden.
81. Where was the football before the garden?",hallway,office,-0.0,-0.0
440,3,2,"82. Sandra put down the football there.
83. Mary travelled to the garden.
84. Where was the football before the garden?",hallway,office,-0.0,-0.0
441,3,2,"85. Sandra picked up the apple there.
86. Sandra went back to the bathroom.
87. Where was the football before the garden?",hallway,office,-0.0,-0.0
442,3,2,"88. Daniel went to the garden.
89. Daniel got the football.
90. Mary travelled to the bathroom.
91. Mary went back to the kitchen.
92. Daniel put down the football.
93. Daniel journeyed to the kitchen.
94. Mary moved to the hallway.
95. Sandra dropped the apple.
96. Mary got the milk.
97. Mary went to the office.
98. John travelled to the bathroom.
99. Sandra took the apple.
100. Sandra discarded the apple.
101. John journeyed to the kitchen.
102. Mary left the milk there.
103. Sandra took the apple.
104. Sandra dropped the apple.
105. Mary picked up the milk.
106. Sandra grabbed the apple.
107. John moved to the bedroom.
108. Mary left the milk.
109. Daniel travelled to the bedroom.
110. Sandra moved to the office.
111. Sandra left the apple there.
112. Sandra moved to the bedroom.
113. Mary journeyed to the bathroom.
114. John journeyed to the bathroom.
115. Sandra went to the kitchen.
116. Daniel travelled to the garden.
117. Daniel travelled to the bedroom.
118. Mary moved to the kitchen.
119. Sandra went back to the bedroom.
120. John moved to the office.
121. Sandra journeyed to the bathroom.
122. Mary moved to the hallway.
123. Daniel went back to the garden.
124. John took the milk there.
125. John moved to the bedroom.
126. John discarded the milk.
127. Daniel took the football.
128. John took the milk there.
129. Sandra went back to the garden.
130. John put down the milk.
131. John travelled to the bathroom.
132. Mary journeyed to the bedroom.
133. John travelled to the bedroom.
134. Sandra moved to the bedroom.
135. Daniel put down the football.
136. Sandra moved to the bathroom.
137. Mary went to the hallway.
138. Daniel picked up the football.
139. Sandra travelled to the garden.
140. Mary moved to the garden.
141. Daniel dropped the football.
142. Sandra went back to the bathroom.
143. Daniel journeyed to the bedroom.
144. John moved to the bathroom.
145. Daniel moved to the hallway.
146. Daniel journeyed to the bathroom.
147. Daniel went back to the bedroom.
148. Mary moved to the bathroom.
149. Daniel travelled to the office.
150. Daniel went to the kitchen.
151. Sandra moved to the kitchen.
152. Mary journeyed to the office.
153. Daniel went back to the bedroom.
154. John journeyed to the bedroom.
155. Mary journeyed to the hallway.
156. Sandra travelled to the office.
157. Sandra picked up the apple.
158. Daniel moved to the hallway.
159. John went to the bathroom.
160. Sandra discarded the apple.
161. John moved to the garden.
162. Sandra moved to the bedroom.
163. Daniel journeyed to the kitchen.
164. Sandra went back to the kitchen.
165. John picked up the football.
166. Mary went back to the bathroom.
167. John dropped the football.
168. John took the football.
169. Sandra went back to the office.
170. John discarded the football there.
171. John journeyed to the bathroom.
172. Mary went back to the hallway.
173. Mary went to the kitchen.
174. Sandra travelled to the kitchen.
175. Daniel went back to the garden.
176. Daniel journeyed to the bathroom.
177. Daniel moved to the bedroom.
178. John went back to the garden.
179. Mary went to the bathroom.
180. John travelled to the kitchen.
181. Sandra went back to the office.
182. Daniel travelled to the kitchen.
183. John went to the office.
184. John went back to the bathroom.
185. Sandra journeyed to the bedroom.
186. John went to the kitchen.
187. Sandra got the milk.
188. John went to the bathroom.
189. Daniel journeyed to the bathroom.
190. John journeyed to the kitchen.
191. Mary journeyed to the office.
192. Sandra left the milk.
193. Sandra picked up the milk.
194. Sandra put down the milk there.
195. Sandra moved to the office.
196. Sandra moved to the bathroom.
197. Mary moved to the garden.
198. John moved to the office.
199. Mary travelled to the office.
200. John grabbed the apple there.
201. John dropped the apple.
202. Mary went back to the bathroom.
203. John went back to the bedroom.
204. Daniel went back to the office.
205. John picked up the milk.
206. John journeyed to the bathroom.
207. Daniel went back to the bathroom.
208. Mary travelled to the kitchen.
209. John travelled to the garden.
210. Where was the milk before the garden?",bathroom,office,-0.0,-0.0
443,3,2,"211. Sandra went to the bedroom.
212. Sandra moved to the bathroom.
213. Mary moved to the office.
214. John went back to the kitchen.
215. Mary went back to the garden.
216. Mary moved to the bedroom.
217. John discarded the milk.
218. Daniel journeyed to the garden.
219. Where was the milk before the kitchen?",garden,office,-0.0,-0.0
444,3,3,"1. Daniel moved to the office.
2. Mary got the apple.
3. Sandra picked up the football.
4. Daniel went back to the garden.
5. Mary travelled to the kitchen.
6. Sandra left the football.
7. Sandra got the football.
8. Daniel journeyed to the bathroom.
9. Daniel travelled to the office.
10. Sandra went to the kitchen.
11. Daniel journeyed to the hallway.
12. Mary left the apple.
13. John went back to the office.
14. Sandra dropped the football.
15. John went to the bathroom.
16. Mary took the football.
17. Mary picked up the apple.
18. Daniel grabbed the milk.
19. Daniel put down the milk there.
20. John travelled to the kitchen.
21. Daniel got the milk.
22. Daniel journeyed to the garden.
23. Mary put down the apple.
24. Mary discarded the football.
25. Daniel journeyed to the hallway.
26. Sandra got the football there.
27. Mary journeyed to the office.
28. John got the apple.
29. Sandra moved to the garden.
30. Daniel moved to the bedroom.
31. John dropped the apple.
32. Sandra travelled to the office.
33. Sandra went back to the bathroom.
34. Daniel moved to the kitchen.
35. Daniel discarded the milk.
36. Sandra travelled to the hallway.
37. Where was the milk before the bedroom?",hallway,office,-0.0,-0.0
445,3,3,"38. Mary went to the hallway.
39. Daniel went to the bathroom.
40. Where was the milk before the hallway?",garden,kitchen,-0.0,-0.0
446,3,3,"41. John picked up the milk.
42. Sandra dropped the football there.
43. Where was the football before the hallway?",bathroom,garden,-0.0,-0.0
447,3,3,"44. John put down the milk there.
45. Daniel went to the bedroom.
46. Where was the football before the office?",garden,garden,-0.0,-0.0
448,3,3,"47. Daniel went back to the bathroom.
48. Sandra took the football there.
49. John picked up the apple there.
50. Daniel went back to the hallway.
51. Mary went back to the bedroom.
52. Sandra put down the football there.
53. Sandra journeyed to the bathroom.
54. John dropped the apple.
55. Daniel moved to the garden.
56. Sandra went back to the bedroom.
57. John picked up the milk.
58. Mary journeyed to the garden.
59. John travelled to the hallway.
60. John moved to the bathroom.
61. Where was the milk before the bathroom?",hallway,kitchen,-0.0,-0.0
449,3,4,"1. Sandra journeyed to the bathroom.
2. John went to the office.
3. Daniel went to the office.
4. Daniel got the milk.
5. John went to the bedroom.
6. John got the football.
7. Daniel travelled to the hallway.
8. John went to the hallway.
9. John took the apple.
10. Mary travelled to the office.
11. Mary moved to the kitchen.
12. John left the apple.
13. John journeyed to the garden.
14. John put down the football.
15. Where was the football before the garden?",hallway,the correct answer is: hallway,-0.0,-0.0
450,3,4,"16. Daniel travelled to the kitchen.
17. Mary went back to the bathroom.
18. Where was the football before the garden?",hallway,the correct answer is: hallway,-0.0,-0.0
451,3,4,"19. Mary went to the garden.
20. Daniel left the milk.
21. Where was the football before the garden?",hallway,the correct answer is: hallway,-0.0,-0.0
452,3,4,"22. John picked up the football.
23. John moved to the bathroom.
24. Where was the milk before the kitchen?",hallway,the correct answer is: office,-0.0,-0.0
453,3,4,"25. Daniel grabbed the milk.
26. Daniel dropped the milk.
27. Daniel went to the office.
28. John put down the football.
29. John journeyed to the bedroom.
30. John went back to the garden.
31. John journeyed to the kitchen.
32. Mary moved to the bathroom.
33. Mary moved to the kitchen.
34. John got the milk.
35. Daniel went back to the hallway.
36. Sandra took the football.
37. Mary journeyed to the office.
38. Daniel grabbed the apple there.
39. Daniel put down the apple.
40. John went back to the bathroom.
41. John put down the milk.
42. Daniel took the apple.
43. Mary travelled to the kitchen.
44. John went to the bedroom.
45. Sandra dropped the football.
46. John journeyed to the garden.
47. John moved to the office.
48. Sandra journeyed to the kitchen.
49. Mary moved to the garden.
50. Daniel journeyed to the garden.
51. Daniel left the apple.
52. Daniel picked up the apple.
53. Daniel travelled to the kitchen.
54. Daniel put down the apple there.
55. Sandra took the apple.
56. Daniel journeyed to the bathroom.
57. Sandra discarded the apple.
58. Sandra journeyed to the bedroom.
59. Sandra went to the office.
60. Daniel grabbed the milk there.
61. Sandra went to the bathroom.
62. Daniel got the football.
63. Daniel moved to the garden.
64. Mary travelled to the bedroom.
65. Daniel dropped the milk there.
66. Mary travelled to the garden.
67. Mary travelled to the bedroom.
68. John went back to the kitchen.
69. John picked up the apple there.
70. John put down the apple.
71. Daniel went to the hallway.
72. Sandra travelled to the kitchen.
73. John went back to the bathroom.
74. Daniel put down the football.
75. Where was the football before the hallway?",garden,the correct answer is: garden,-0.0,-0.0
454,5,0,"1. Mary travelled to the garden.
2. Mary journeyed to the kitchen.
3. Bill went back to the office.
4. Bill journeyed to the hallway.
5. Jeff went back to the bedroom.
6. Fred moved to the hallway.
7. Bill moved to the bathroom.
8. Jeff went back to the garden.
9. Jeff went back to the kitchen.
10. Fred went back to the garden.
11. Mary got the football there.
12. Mary handed the football to Jeff.
13. What did Mary give to Jeff?",football,13. football,0.48,0.88
455,5,0,"14. Bill went back to the hallway.
15. Jeff went back to the bedroom.
16. What did Mary give to Jeff?",football,16. football,-0.0,-0.0
456,5,0,"17. Fred moved to the bathroom.
18. Mary picked up the milk there.
19. What did Mary give to Jeff?",football,19. football,-0.0,-0.0
457,5,0,"20. Fred travelled to the kitchen.
21. Mary handed the milk to Fred.
22. Who gave the milk to Fred?",mary,22. mary,-0.0,-0.0
458,5,0,"23. Fred moved to the hallway.
24. Jeff went to the office.
25. Who did Mary give the milk to?",fred,25. fred,-0.0,-0.0
459,5,1,"1. Jeff went to the bedroom.
2. Mary journeyed to the kitchen.
3. Mary journeyed to the bathroom.
4. Bill moved to the kitchen.
5. Mary moved to the garden.
6. Bill went back to the office.
7. Bill went to the kitchen.
8. Mary went back to the bathroom.
9. Mary travelled to the kitchen.
10. Jeff moved to the office.
11. Fred went to the hallway.
12. Fred went back to the garden.
13. Mary travelled to the office.
14. Jeff took the apple there.
15. Jeff discarded the apple.
16. Mary went to the garden.
17. Bill went back to the bathroom.
18. Mary went to the office.
19. Bill grabbed the milk there.
20. Mary picked up the apple there.
21. Jeff moved to the garden.
22. Fred moved to the office.
23. Mary dropped the apple.
24. Fred took the football there.
25. Fred handed the football to Mary.
26. Fred picked up the apple there.
27. Who received the football?",mary,mary,-0.0,-0.0
460,5,1,"28. Mary travelled to the garden.
29. Jeff journeyed to the hallway.
30. What did Fred give to Mary?",football,football,-0.0,-0.0
461,5,1,"31. Bill travelled to the bedroom.
32. Mary put down the football.
33. Fred went back to the garden.
34. Fred handed the apple to Mary.
35. Who received the apple?",mary,mary,-0.0,-0.0
462,5,1,"36. Bill left the milk.
37. Mary handed the apple to Fred.
38. Who did Mary give the apple to?",fred,fred,-0.0,-0.0
463,5,1,"39. Fred gave the apple to Mary.
40. Fred travelled to the bathroom.
41. What did Fred give to Mary?",apple,apple,-0.0,-0.0
464,5,2,"1. Bill grabbed the apple there.
2. Bill got the football there.
3. Jeff journeyed to the bathroom.
4. Bill handed the apple to Jeff.
5. What did Bill give to Jeff?",apple,apple,-0.0,-0.0
465,5,2,"6. Jeff handed the apple to Bill.
7. Bill handed the apple to Jeff.
8. What did Bill give to Jeff?",apple,apple,-0.0,-0.0
466,5,2,"9. Jeff handed the apple to Bill.
10. Bill handed the apple to Jeff.
11. What did Bill give to Jeff?",apple,apple,-0.0,-0.0
467,5,2,"12. Jeff put down the apple.
13. Bill passed the football to Jeff.
14. What did Bill give to Jeff?",apple,football,-0.0,-0.0
468,5,2,"15. Jeff passed the football to Bill.
16. Mary got the milk there.
17. What did Bill give to Jeff?",apple,football,-0.0,-0.0
469,5,3,"1. Mary took the football there.
2. Bill went to the garden.
3. Fred journeyed to the office.
4. Mary put down the football there.
5. Jeff journeyed to the kitchen.
6. Mary took the football there.
7. Mary passed the football to Jeff.
8. Jeff travelled to the hallway.
9. What did Mary give to Jeff?",football,football,-0.0,-0.0
470,5,3,"10. Jeff journeyed to the garden.
11. Bill journeyed to the office.
12. Who received the football?",jeff,jeff,-0.0,-0.0
471,5,3,"13. Fred went to the hallway.
14. Fred grabbed the apple there.
15. Mary journeyed to the bedroom.
16. Mary went to the office.
17. Mary moved to the hallway.
18. Mary journeyed to the bathroom.
19. Jeff discarded the football.
20. Bill went to the garden.
21. Fred journeyed to the garden.
22. Jeff grabbed the football there.
23. Fred left the apple.
24. Jeff discarded the football.
25. Mary got the milk there.
26. Jeff got the apple there.
27. Bill picked up the football there.
28. Mary left the milk.
29. Jeff journeyed to the kitchen.
30. Fred moved to the bedroom.
31. Bill travelled to the kitchen.
32. Jeff discarded the apple.
33. Bill passed the football to Jeff.
34. Mary went to the garden.
35. Who received the football?",jeff,jeff,-0.0,-0.0
472,5,3,"36. Mary travelled to the office.
37. Jeff passed the football to Bill.
38. What did Jeff give to Bill?",football,football,-0.0,-0.0
473,5,3,"39. Bill picked up the apple there.
40. Bill handed the apple to Jeff.
41. Who received the football?",bill,jeff,-0.0,-0.0
474,5,4,"1. Jeff moved to the bathroom.
2. Jeff moved to the garden.
3. Fred journeyed to the bathroom.
4. Jeff travelled to the hallway.
5. Fred moved to the office.
6. Jeff travelled to the bedroom.
7. Jeff picked up the football there.
8. Mary journeyed to the office.
9. Fred moved to the kitchen.
10. Fred travelled to the hallway.
11. Jeff took the milk there.
12. Fred travelled to the kitchen.
13. Mary journeyed to the bathroom.
14. Mary picked up the apple there.
15. Jeff travelled to the kitchen.
16. Jeff handed the football to Fred.
17. What did Jeff give to Fred?",football,the answer is: football,-0.0,-0.0
475,5,4,"18. Mary dropped the apple.
19. Fred handed the football to Bill.
20. What did Fred give to Bill?",football,the answer is: football,-0.0,-0.0
476,5,4,"21. Fred travelled to the hallway.
22. Bill handed the football to Jeff.
23. Who gave the football?",bill,the answer is: bill,-0.0,-0.0
477,5,4,"24. Mary went back to the kitchen.
25. Jeff handed the football to Mary.
26. Who received the football?",mary,the answer is: mary,-0.0,-0.0
478,5,4,"27. Mary passed the football to Bill.
28. Bill passed the football to Mary.
29. What did Bill give to Mary?",football,the answer is: football,-0.0,-0.0
,,,,,,0.40376569037656906,0.5271966527196653
