task_id,reasoning,answer,part_id,sample_id
5,Jeff moved to the garden. Mary picked up the apple. Mary travelled to the bathroom. Jeff journeyed to the kitchen. Mary moved to the office. Mary took the football. Jeff moved to the bedroom. Bill moved to the hallway. Jeff journeyed to the hallway. Mary went to the kitchen. Fred went to the bedroom. Mary went back to the hallway. Mary handed the apple to Bill. Fred got the milk there. Mary left the football. Jeff grabbed the football.,apple,2,65
5,Jeff moved to the garden. Mary picked up the apple. Mary travelled to the bathroom. Jeff journeyed to the kitchen. Mary moved to the office. Mary took the football. Jeff moved to the bedroom. Bill moved to the hallway. Jeff journeyed to the hallway. Mary went to the kitchen. Fred went to the bedroom. Mary went back to the hallway. Mary handed the apple to Bill. Fred got the milk there. Mary left the football. Jeff grabbed the football. Bill went back to the bathroom. Jeff handed the football to Mary.,Mary,3,65
5,Jeff moved to the garden. Mary picked up the apple. Mary travelled to the bathroom. Jeff journeyed to the kitchen. Mary moved to the office. Mary took the football. Jeff moved to the bedroom. Bill moved to the hallway. Jeff journeyed to the hallway. Mary went to the kitchen. Fred went to the bedroom. Mary went back to the hallway. Mary handed the apple to Bill. Fred got the milk there. Mary left the football. Jeff grabbed the football. Bill went back to the bathroom. Jeff handed the football to Mary. Bill put down the apple. Fred put down the milk.,Mary,4,65
5,Jeff moved to the garden. Mary picked up the apple. Mary travelled to the bathroom. Jeff journeyed to the kitchen. Mary moved to the office. Mary took the football. Jeff moved to the bedroom. Bill moved to the hallway. Jeff journeyed to the hallway. Mary went to the kitchen. Fred went to the bedroom. Mary went back to the hallway. Mary handed the apple to Bill. Fred got the milk there. Mary left the football. Jeff grabbed the football. Bill went back to the bathroom. Jeff handed the football to Mary. Bill put down the apple. Fred put down the milk. Mary gave the football to Jeff. Jeff handed the football to Mary.,Mary,5,65
5,Bill took the football. Jeff journeyed to the bathroom. Jeff moved to the kitchen. Bill left the football. Jeff went back to the bedroom. Bill grabbed the football. Bill travelled to the garden. Bill picked up the apple. Fred went to the hallway. Mary journeyed to the bathroom. Jeff went back to the kitchen. Bill discarded the football. Fred journeyed to the bathroom. Bill picked up the football. Fred journeyed to the hallway. Bill moved to the office. Fred took the milk. Bill left the apple. Fred put down the milk. Bill went to the bathroom. Bill handed the football to Mary. Mary dropped the football.,Bill,1,66
5,Bill took the football. Jeff journeyed to the bathroom. Jeff moved to the kitchen. Bill left the football. Jeff went back to the bedroom. Bill grabbed the football. Bill travelled to the garden. Bill picked up the apple. Fred went to the hallway. Mary journeyed to the bathroom. Jeff went back to the kitchen. Bill discarded the football. Fred journeyed to the bathroom. Bill picked up the football. Fred journeyed to the hallway. Bill moved to the office. Fred took the milk. Bill left the apple. Fred put down the milk. Bill went to the bathroom. Bill handed the football to Mary. Mary dropped the football. Jeff went back to the office. Mary grabbed the football.,Unknown,2,66
5,Bill took the football. Jeff journeyed to the bathroom. Jeff moved to the kitchen. Bill left the football. Jeff went back to the bedroom. Bill grabbed the football. Bill travelled to the garden. Bill picked up the apple. Fred went to the hallway. Mary journeyed to the bathroom. Jeff went back to the kitchen. Bill discarded the football. Fred journeyed to the bathroom. Bill picked up the football. Fred journeyed to the hallway. Bill moved to the office. Fred took the milk. Bill left the apple. Fred put down the milk. Bill went to the bathroom. Bill handed the football to Mary. Mary dropped the football. Jeff went back to the office. Mary grabbed the football. Fred grabbed the milk. Fred discarded the milk. Bill moved to the office. Mary left the football. Jeff picked up the apple. Fred went to the garden. Jeff passed the apple to Bill. Bill gave the apple to Jeff.,Jeff,3,66
5,Bill took the football. Jeff journeyed to the bathroom. Jeff moved to the kitchen. Bill left the football. Jeff went back to the bedroom. Bill grabbed the football. Bill travelled to the garden. Bill picked up the apple. Fred went to the hallway. Mary journeyed to the bathroom. Jeff went back to the kitchen. Bill discarded the football. Fred journeyed to the bathroom. Bill picked up the football. Fred journeyed to the hallway. Bill moved to the office. Fred took the milk. Bill left the apple. Fred put down the milk. Bill went to the bathroom. Bill handed the football to Mary. Mary dropped the football. Jeff went back to the office. Mary grabbed the football. Fred grabbed the milk. Fred discarded the milk. Bill moved to the office. Mary left the football. Jeff picked up the apple. Fred went to the garden. Jeff passed the apple to Bill. Bill gave the apple to Jeff. Bill went back to the garden. Mary took the football.,apple,4,66
5,Bill took the football. Jeff journeyed to the bathroom. Jeff moved to the kitchen. Bill left the football. Jeff went back to the bedroom. Bill grabbed the football. Bill travelled to the garden. Bill picked up the apple. Fred went to the hallway. Mary journeyed to the bathroom. Jeff went back to the kitchen. Bill discarded the football. Fred journeyed to the bathroom. Bill picked up the football. Fred journeyed to the hallway. Bill moved to the office. Fred took the milk. Bill left the apple. Fred put down the milk. Bill went to the bathroom. Bill handed the football to Mary. Mary dropped the football. Jeff went back to the office. Mary grabbed the football. Fred grabbed the milk. Fred discarded the milk. Bill moved to the office. Mary left the football. Jeff picked up the apple. Fred went to the garden. Jeff passed the apple to Bill. Bill gave the apple to Jeff. Bill went back to the garden. Mary took the football. Mary moved to the bedroom. Bill travelled to the office.,apple,5,66
5,Bill travelled to the bathroom. Fred picked up the apple. Mary moved to the office. Fred handed the apple to Mary.,apple,1,67
5,Bill travelled to the bathroom. Fred picked up the apple. Mary moved to the office. Fred handed the apple to Mary. Mary handed the apple to Fred. Fred passed the apple to Mary.,apple,2,67
5,Bill travelled to the bathroom. Fred picked up the apple. Mary moved to the office. Fred handed the apple to Mary. Mary handed the apple to Fred. Fred passed the apple to Mary. Fred moved to the hallway. Mary went to the bathroom.,Unknown,3,67
5,Bill travelled to the bathroom. Fred picked up the apple. Mary moved to the office. Fred handed the apple to Mary. Mary handed the apple to Fred. Fred passed the apple to Mary. Fred moved to the hallway. Mary went to the bathroom. Mary passed the apple to Bill. Bill went back to the kitchen.,Bill,4,67
5,Bill travelled to the bathroom. Fred picked up the apple. Mary moved to the office. Fred handed the apple to Mary. Mary handed the apple to Fred. Fred passed the apple to Mary. Fred moved to the hallway. Mary went to the bathroom. Mary passed the apple to Bill. Bill went back to the kitchen. Jeff journeyed to the office. Mary went to the bedroom.,apple,5,67
5,Bill went to the office. Mary moved to the office. Fred took the football. Fred moved to the office. Fred put down the football. Fred went to the garden. Jeff moved to the kitchen. Mary took the football. Jeff moved to the bathroom. Mary moved to the bedroom. Mary took the milk. Bill journeyed to the bathroom. Fred moved to the kitchen. Fred went to the hallway. Jeff went back to the garden. Bill went back to the garden. Mary picked up the apple. Mary moved to the hallway. Mary passed the apple to Fred. Mary went back to the bathroom.,Unknown,1,68
5,Bill went to the office. Mary moved to the office. Fred took the football. Fred moved to the office. Fred put down the football. Fred went to the garden. Jeff moved to the kitchen. Mary took the football. Jeff moved to the bathroom. Mary moved to the bedroom. Mary took the milk. Bill journeyed to the bathroom. Fred moved to the kitchen. Fred went to the hallway. Jeff went back to the garden. Bill went back to the garden. Mary picked up the apple. Mary moved to the hallway. Mary passed the apple to Fred. Mary went back to the bathroom. Bill moved to the bathroom. Mary put down the football.,apple,2,68
5,Bill went to the office. Mary moved to the office. Fred took the football. Fred moved to the office. Fred put down the football. Fred went to the garden. Jeff moved to the kitchen. Mary took the football. Jeff moved to the bathroom. Mary moved to the bedroom. Mary took the milk. Bill journeyed to the bathroom. Fred moved to the kitchen. Fred went to the hallway. Jeff went back to the garden. Bill went back to the garden. Mary picked up the apple. Mary moved to the hallway. Mary passed the apple to Fred. Mary went back to the bathroom. Bill moved to the bathroom. Mary put down the football. Mary went to the hallway. Jeff went back to the bedroom. Mary discarded the milk. Fred passed the apple to Mary.,apple,3,68
5,Bill went to the office. Mary moved to the office. Fred took the football. Fred moved to the office. Fred put down the football. Fred went to the garden. Jeff moved to the kitchen. Mary took the football. Jeff moved to the bathroom. Mary moved to the bedroom. Mary took the milk. Bill journeyed to the bathroom. Fred moved to the kitchen. Fred went to the hallway. Jeff went back to the garden. Bill went back to the garden. Mary picked up the apple. Mary moved to the hallway. Mary passed the apple to Fred. Mary went back to the bathroom. Bill moved to the bathroom. Mary put down the football. Mary went to the hallway. Jeff went back to the bedroom. Mary discarded the milk. Fred passed the apple to Mary. Mary passed the apple to Fred. Fred passed the apple to Mary.,apple,4,68
5,Bill went to the office. Mary moved to the office. Fred took the football. Fred moved to the office. Fred put down the football. Fred went to the garden. Jeff moved to the kitchen. Mary took the football. Jeff moved to the bathroom. Mary moved to the bedroom. Mary took the milk. Bill journeyed to the bathroom. Fred moved to the kitchen. Fred went to the hallway. Jeff went back to the garden. Bill went back to the garden. Mary picked up the apple. Mary moved to the hallway. Mary passed the apple to Fred. Mary went back to the bathroom. Bill moved to the bathroom. Mary put down the football. Mary went to the hallway. Jeff went back to the bedroom. Mary discarded the milk. Fred passed the apple to Mary. Mary passed the apple to Fred. Fred passed the apple to Mary. Mary dropped the apple. Bill grabbed the football.,Mary,5,68
5,Bill went back to the kitchen. Mary got the football there. Fred went to the garden. Fred got the milk there. Mary left the football. Fred got the apple there. Fred travelled to the hallway. Bill went to the hallway. Mary journeyed to the garden. Fred gave the apple to Bill.,apple,1,69
5,Bill went back to the kitchen. Mary got the football there. Fred went to the garden. Fred got the milk there. Mary left the football. Fred got the apple there. Fred travelled to the hallway. Bill went to the hallway. Mary journeyed to the garden. Fred gave the apple to Bill. Bill gave the apple to Fred. Fred left the milk.,Bill,2,69
5,Bill went back to the kitchen. Mary got the football there. Fred went to the garden. Fred got the milk there. Mary left the football. Fred got the apple there. Fred travelled to the hallway. Bill went to the hallway. Mary journeyed to the garden. Fred gave the apple to Bill. Bill gave the apple to Fred. Fred left the milk. Fred got the milk there. Fred gave the apple to Bill.,Bill,3,69
5,Bill went back to the kitchen. Mary got the football there. Fred went to the garden. Fred got the milk there. Mary left the football. Fred got the apple there. Fred travelled to the hallway. Bill went to the hallway. Mary journeyed to the garden. Fred gave the apple to Bill. Bill gave the apple to Fred. Fred left the milk. Fred got the milk there. Fred gave the apple to Bill. Fred went back to the bedroom. Mary moved to the office.,apple,4,69
5,Bill went back to the kitchen. Mary got the football there. Fred went to the garden. Fred got the milk there. Mary left the football. Fred got the apple there. Fred travelled to the hallway. Bill went to the hallway. Mary journeyed to the garden. Fred gave the apple to Bill. Bill gave the apple to Fred. Fred left the milk. Fred got the milk there. Fred gave the apple to Bill. Fred went back to the bedroom. Mary moved to the office. Bill travelled to the bathroom. Mary went to the kitchen.,apple,5,69
5,Bill went to the kitchen. Fred moved to the bedroom. Jeff went to the kitchen. Jeff moved to the bedroom. Mary went to the bathroom. Jeff went to the garden. Fred moved to the bathroom. Mary travelled to the garden. Mary grabbed the milk. Mary passed the milk to Jeff.,milk,1,70
5,Bill went to the kitchen. Fred moved to the bedroom. Jeff went to the kitchen. Jeff moved to the bedroom. Mary went to the bathroom. Jeff went to the garden. Fred moved to the bathroom. Mary travelled to the garden. Mary grabbed the milk. Mary passed the milk to Jeff. Jeff moved to the kitchen. Bill travelled to the garden.,Mary,2,70
5,Bill went to the kitchen. Fred moved to the bedroom. Jeff went to the kitchen. Jeff moved to the bedroom. Mary went to the bathroom. Jeff went to the garden. Fred moved to the bathroom. Mary travelled to the garden. Mary grabbed the milk. Mary passed the milk to Jeff. Jeff moved to the kitchen. Bill travelled to the garden. Jeff went back to the bathroom. Jeff handed the milk to Fred.,Unknown,3,70
5,Bill went to the kitchen. Fred moved to the bedroom. Jeff went to the kitchen. Jeff moved to the bedroom. Mary went to the bathroom. Jeff went to the garden. Fred moved to the bathroom. Mary travelled to the garden. Mary grabbed the milk. Mary passed the milk to Jeff. Jeff moved to the kitchen. Bill travelled to the garden. Jeff went back to the bathroom. Jeff handed the milk to Fred. Fred travelled to the office. Fred dropped the milk.,Fred,4,70
5,Bill went to the kitchen. Fred moved to the bedroom. Jeff went to the kitchen. Jeff moved to the bedroom. Mary went to the bathroom. Jeff went to the garden. Fred moved to the bathroom. Mary travelled to the garden. Mary grabbed the milk. Mary passed the milk to Jeff. Jeff moved to the kitchen. Bill travelled to the garden. Jeff went back to the bathroom. Jeff handed the milk to Fred. Fred travelled to the office. Fred dropped the milk. Jeff grabbed the apple. Bill picked up the football.,Jeff,5,70
5,Jeff travelled to the kitchen. Fred went back to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went back to the hallway. Mary travelled to the bedroom. Mary moved to the kitchen. Mary moved to the hallway. Jeff journeyed to the office. Jeff got the milk there. Bill journeyed to the bedroom. Bill went to the hallway. Jeff travelled to the hallway. Jeff gave the milk to Mary.,Unknown,1,71
5,Jeff travelled to the kitchen. Fred went back to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went back to the hallway. Mary travelled to the bedroom. Mary moved to the kitchen. Mary moved to the hallway. Jeff journeyed to the office. Jeff got the milk there. Bill journeyed to the bedroom. Bill went to the hallway. Jeff travelled to the hallway. Jeff gave the milk to Mary. Mary handed the milk to Bill. Mary journeyed to the office.,Mary,2,71
5,Jeff travelled to the kitchen. Fred went back to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went back to the hallway. Mary travelled to the bedroom. Mary moved to the kitchen. Mary moved to the hallway. Jeff journeyed to the office. Jeff got the milk there. Bill journeyed to the bedroom. Bill went to the hallway. Jeff travelled to the hallway. Jeff gave the milk to Mary. Mary handed the milk to Bill. Mary journeyed to the office. Fred got the football there. Bill passed the milk to Jeff.,milk,3,71
5,Jeff travelled to the kitchen. Fred went back to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went back to the hallway. Mary travelled to the bedroom. Mary moved to the kitchen. Mary moved to the hallway. Jeff journeyed to the office. Jeff got the milk there. Bill journeyed to the bedroom. Bill went to the hallway. Jeff travelled to the hallway. Jeff gave the milk to Mary. Mary handed the milk to Bill. Mary journeyed to the office. Fred got the football there. Bill passed the milk to Jeff. Jeff passed the milk to Bill. Jeff travelled to the office.,Bill,4,71
5,Jeff travelled to the kitchen. Fred went back to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went back to the hallway. Mary travelled to the bedroom. Mary moved to the kitchen. Mary moved to the hallway. Jeff journeyed to the office. Jeff got the milk there. Bill journeyed to the bedroom. Bill went to the hallway. Jeff travelled to the hallway. Jeff gave the milk to Mary. Mary handed the milk to Bill. Mary journeyed to the office. Fred got the football there. Bill passed the milk to Jeff. Jeff passed the milk to Bill. Jeff travelled to the office. Mary journeyed to the bedroom. Fred dropped the football.,milk,5,71
5,Jeff moved to the bedroom. Fred journeyed to the kitchen. Fred took the milk. Mary travelled to the office. Fred gave the milk to Bill. Bill passed the milk to Fred.,Unknown,1,72
5,Jeff moved to the bedroom. Fred journeyed to the kitchen. Fred took the milk. Mary travelled to the office. Fred gave the milk to Bill. Bill passed the milk to Fred. Fred moved to the bathroom. Jeff went to the kitchen.,Bill,2,72
5,Jeff moved to the bedroom. Fred journeyed to the kitchen. Fred took the milk. Mary travelled to the office. Fred gave the milk to Bill. Bill passed the milk to Fred. Fred moved to the bathroom. Jeff went to the kitchen. Fred journeyed to the garden. Bill went back to the bedroom.,Bill,3,72
5,Jeff moved to the bedroom. Fred journeyed to the kitchen. Fred took the milk. Mary travelled to the office. Fred gave the milk to Bill. Bill passed the milk to Fred. Fred moved to the bathroom. Jeff went to the kitchen. Fred journeyed to the garden. Bill went back to the bedroom. Fred picked up the apple. Fred left the milk. Fred put down the apple. Mary journeyed to the bedroom. Bill moved to the hallway. Mary went back to the office. Jeff went back to the garden. Bill journeyed to the kitchen. Jeff picked up the apple. Mary journeyed to the bedroom. Jeff passed the apple to Fred. Fred went to the bathroom.,apple,4,72
5,Jeff moved to the bedroom. Fred journeyed to the kitchen. Fred took the milk. Mary travelled to the office. Fred gave the milk to Bill. Bill passed the milk to Fred. Fred moved to the bathroom. Jeff went to the kitchen. Fred journeyed to the garden. Bill went back to the bedroom. Fred picked up the apple. Fred left the milk. Fred put down the apple. Mary journeyed to the bedroom. Bill moved to the hallway. Mary went back to the office. Jeff went back to the garden. Bill journeyed to the kitchen. Jeff picked up the apple. Mary journeyed to the bedroom. Jeff passed the apple to Fred. Fred went to the bathroom. Jeff travelled to the kitchen. Fred put down the apple.,Fred,5,72
5,Mary moved to the bathroom. Jeff journeyed to the kitchen. Jeff picked up the milk. Jeff picked up the football. Jeff put down the football. Jeff journeyed to the office. Jeff picked up the apple. Mary moved to the office. Bill travelled to the hallway. Jeff gave the apple to Mary.,Mary,1,73
5,Mary moved to the bathroom. Jeff journeyed to the kitchen. Jeff picked up the milk. Jeff picked up the football. Jeff put down the football. Jeff journeyed to the office. Jeff picked up the apple. Mary moved to the office. Bill travelled to the hallway. Jeff gave the apple to Mary. Bill went to the office. Mary gave the apple to Bill.,Bill,2,73
5,Mary moved to the bathroom. Jeff journeyed to the kitchen. Jeff picked up the milk. Jeff picked up the football. Jeff put down the football. Jeff journeyed to the office. Jeff picked up the apple. Mary moved to the office. Bill travelled to the hallway. Jeff gave the apple to Mary. Bill went to the office. Mary gave the apple to Bill. Bill passed the apple to Mary. Mary gave the apple to Bill.,apple,3,73
5,Mary moved to the bathroom. Jeff journeyed to the kitchen. Jeff picked up the milk. Jeff picked up the football. Jeff put down the football. Jeff journeyed to the office. Jeff picked up the apple. Mary moved to the office. Bill travelled to the hallway. Jeff gave the apple to Mary. Bill went to the office. Mary gave the apple to Bill. Bill passed the apple to Mary. Mary gave the apple to Bill. Bill gave the apple to Mary. Jeff went to the bedroom.,Mary,4,73
5,Mary moved to the bathroom. Jeff journeyed to the kitchen. Jeff picked up the milk. Jeff picked up the football. Jeff put down the football. Jeff journeyed to the office. Jeff picked up the apple. Mary moved to the office. Bill travelled to the hallway. Jeff gave the apple to Mary. Bill went to the office. Mary gave the apple to Bill. Bill passed the apple to Mary. Mary gave the apple to Bill. Bill gave the apple to Mary. Jeff went to the bedroom. Fred journeyed to the bedroom. Mary handed the apple to Bill.,Bill,5,73
5,Jeff moved to the hallway. Jeff picked up the football. Bill journeyed to the office. Fred got the apple there. Bill went back to the garden. Jeff dropped the football. Jeff grabbed the football. Jeff discarded the football. Bill got the milk there. Fred left the apple. Fred took the apple. Mary went back to the hallway. Mary picked up the football. Jeff went back to the office. Fred gave the apple to Jeff. Bill went to the office.,Jeff,1,74
5,Jeff moved to the hallway. Jeff picked up the football. Bill journeyed to the office. Fred got the apple there. Bill went back to the garden. Jeff dropped the football. Jeff grabbed the football. Jeff discarded the football. Bill got the milk there. Fred left the apple. Fred took the apple. Mary went back to the hallway. Mary picked up the football. Jeff went back to the office. Fred gave the apple to Jeff. Bill went to the office. Jeff gave the apple to Fred. Fred discarded the apple.,Unknown,2,74
5,Jeff moved to the hallway. Jeff picked up the football. Bill journeyed to the office. Fred got the apple there. Bill went back to the garden. Jeff dropped the football. Jeff grabbed the football. Jeff discarded the football. Bill got the milk there. Fred left the apple. Fred took the apple. Mary went back to the hallway. Mary picked up the football. Jeff went back to the office. Fred gave the apple to Jeff. Bill went to the office. Jeff gave the apple to Fred. Fred discarded the apple. Bill went to the hallway. Mary gave the football to Bill.,Bill,3,74
5,Jeff moved to the hallway. Jeff picked up the football. Bill journeyed to the office. Fred got the apple there. Bill went back to the garden. Jeff dropped the football. Jeff grabbed the football. Jeff discarded the football. Bill got the milk there. Fred left the apple. Fred took the apple. Mary went back to the hallway. Mary picked up the football. Jeff went back to the office. Fred gave the apple to Jeff. Bill went to the office. Jeff gave the apple to Fred. Fred discarded the apple. Bill went to the hallway. Mary gave the football to Bill. Bill left the milk. Mary went back to the bedroom.,Bill,4,74
5,Jeff moved to the hallway. Jeff picked up the football. Bill journeyed to the office. Fred got the apple there. Bill went back to the garden. Jeff dropped the football. Jeff grabbed the football. Jeff discarded the football. Bill got the milk there. Fred left the apple. Fred took the apple. Mary went back to the hallway. Mary picked up the football. Jeff went back to the office. Fred gave the apple to Jeff. Bill went to the office. Jeff gave the apple to Fred. Fred discarded the apple. Bill went to the hallway. Mary gave the football to Bill. Bill left the milk. Mary went back to the bedroom. Jeff went to the garden. Fred moved to the kitchen.,Bill,5,74
5,Bill moved to the bedroom. Mary took the football. Mary dropped the football. Bill went to the bathroom. Bill moved to the bedroom. Mary got the football there. Mary handed the football to Fred. Fred discarded the football.,Fred,1,75
5,Bill moved to the bedroom. Mary took the football. Mary dropped the football. Bill went to the bathroom. Bill moved to the bedroom. Mary got the football there. Mary handed the football to Fred. Fred discarded the football. Fred moved to the bedroom. Mary travelled to the office.,Mary,2,75
5,Bill moved to the bedroom. Mary took the football. Mary dropped the football. Bill went to the bathroom. Bill moved to the bedroom. Mary got the football there. Mary handed the football to Fred. Fred discarded the football. Fred moved to the bedroom. Mary travelled to the office. Jeff went back to the office. Fred travelled to the office. Bill went back to the garden. Fred picked up the apple. Fred travelled to the bathroom. Fred picked up the football. Fred travelled to the kitchen. Fred grabbed the milk. Fred dropped the apple. Fred took the apple. Fred travelled to the hallway. Fred went back to the garden. Bill travelled to the office. Jeff travelled to the garden. Bill went to the bedroom. Mary went to the kitchen. Fred left the apple. Jeff went to the kitchen. Fred went back to the kitchen. Fred handed the football to Mary.,Fred,3,75
5,Bill moved to the bedroom. Mary took the football. Mary dropped the football. Bill went to the bathroom. Bill moved to the bedroom. Mary got the football there. Mary handed the football to Fred. Fred discarded the football. Fred moved to the bedroom. Mary travelled to the office. Jeff went back to the office. Fred travelled to the office. Bill went back to the garden. Fred picked up the apple. Fred travelled to the bathroom. Fred picked up the football. Fred travelled to the kitchen. Fred grabbed the milk. Fred dropped the apple. Fred took the apple. Fred travelled to the hallway. Fred went back to the garden. Bill travelled to the office. Jeff travelled to the garden. Bill went to the bedroom. Mary went to the kitchen. Fred left the apple. Jeff went to the kitchen. Fred went back to the kitchen. Fred handed the football to Mary. Fred journeyed to the hallway. Mary handed the football to Jeff.,Jeff,4,75
5,Bill moved to the bedroom. Mary took the football. Mary dropped the football. Bill went to the bathroom. Bill moved to the bedroom. Mary got the football there. Mary handed the football to Fred. Fred discarded the football. Fred moved to the bedroom. Mary travelled to the office. Jeff went back to the office. Fred travelled to the office. Bill went back to the garden. Fred picked up the apple. Fred travelled to the bathroom. Fred picked up the football. Fred travelled to the kitchen. Fred grabbed the milk. Fred dropped the apple. Fred took the apple. Fred travelled to the hallway. Fred went back to the garden. Bill travelled to the office. Jeff travelled to the garden. Bill went to the bedroom. Mary went to the kitchen. Fred left the apple. Jeff went to the kitchen. Fred went back to the kitchen. Fred handed the football to Mary. Fred journeyed to the hallway. Mary handed the football to Jeff. Jeff left the football. Fred discarded the milk.,football,5,75
5,Bill moved to the bathroom. Mary went to the bathroom. Jeff journeyed to the hallway. Fred moved to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went to the office. Mary grabbed the apple. Mary journeyed to the hallway. Mary discarded the apple. Mary journeyed to the garden. Bill travelled to the hallway. Bill got the apple there. Bill travelled to the office. Mary moved to the kitchen. Bill journeyed to the bathroom. Bill passed the apple to Fred. Jeff moved to the garden.,Fred,1,76
5,Bill moved to the bathroom. Mary went to the bathroom. Jeff journeyed to the hallway. Fred moved to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went to the office. Mary grabbed the apple. Mary journeyed to the hallway. Mary discarded the apple. Mary journeyed to the garden. Bill travelled to the hallway. Bill got the apple there. Bill travelled to the office. Mary moved to the kitchen. Bill journeyed to the bathroom. Bill passed the apple to Fred. Jeff moved to the garden. Fred handed the apple to Bill. Jeff travelled to the bathroom.,Unknown,2,76
5,Bill moved to the bathroom. Mary went to the bathroom. Jeff journeyed to the hallway. Fred moved to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went to the office. Mary grabbed the apple. Mary journeyed to the hallway. Mary discarded the apple. Mary journeyed to the garden. Bill travelled to the hallway. Bill got the apple there. Bill travelled to the office. Mary moved to the kitchen. Bill journeyed to the bathroom. Bill passed the apple to Fred. Jeff moved to the garden. Fred handed the apple to Bill. Jeff travelled to the bathroom. Bill passed the apple to Fred. Mary went to the office.,Unknown,3,76
5,Bill moved to the bathroom. Mary went to the bathroom. Jeff journeyed to the hallway. Fred moved to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went to the office. Mary grabbed the apple. Mary journeyed to the hallway. Mary discarded the apple. Mary journeyed to the garden. Bill travelled to the hallway. Bill got the apple there. Bill travelled to the office. Mary moved to the kitchen. Bill journeyed to the bathroom. Bill passed the apple to Fred. Jeff moved to the garden. Fred handed the apple to Bill. Jeff travelled to the bathroom. Bill passed the apple to Fred. Mary went to the office. Jeff moved to the office. Fred handed the apple to Bill.,apple,4,76
5,Bill moved to the bathroom. Mary went to the bathroom. Jeff journeyed to the hallway. Fred moved to the bathroom. Bill grabbed the apple. Bill dropped the apple. Bill went to the office. Mary grabbed the apple. Mary journeyed to the hallway. Mary discarded the apple. Mary journeyed to the garden. Bill travelled to the hallway. Bill got the apple there. Bill travelled to the office. Mary moved to the kitchen. Bill journeyed to the bathroom. Bill passed the apple to Fred. Jeff moved to the garden. Fred handed the apple to Bill. Jeff travelled to the bathroom. Bill passed the apple to Fred. Mary went to the office. Jeff moved to the office. Fred handed the apple to Bill. Jeff travelled to the bedroom. Bill passed the apple to Fred.,Fred,5,76
5,Mary got the milk there. Mary gave the milk to Bill.,milk,1,77
5,Mary got the milk there. Mary gave the milk to Bill. Jeff went to the hallway. Bill gave the milk to Mary.,Unknown,2,77
5,Mary got the milk there. Mary gave the milk to Bill. Jeff went to the hallway. Bill gave the milk to Mary. Fred moved to the hallway. Mary handed the milk to Fred.,milk,3,77
5,Mary got the milk there. Mary gave the milk to Bill. Jeff went to the hallway. Bill gave the milk to Mary. Fred moved to the hallway. Mary handed the milk to Fred. Fred passed the milk to Mary. Mary journeyed to the bathroom.,milk,4,77
5,Mary got the milk there. Mary gave the milk to Bill. Jeff went to the hallway. Bill gave the milk to Mary. Fred moved to the hallway. Mary handed the milk to Fred. Fred passed the milk to Mary. Mary journeyed to the bathroom. Mary discarded the milk. Mary journeyed to the garden.,milk,5,77
5,Mary moved to the kitchen. Bill grabbed the football. Jeff journeyed to the garden. Bill handed the football to Mary.,football,1,78
5,Mary moved to the kitchen. Bill grabbed the football. Jeff journeyed to the garden. Bill handed the football to Mary. Mary moved to the bathroom. Jeff went back to the office.,Mary,2,78
5,Mary moved to the kitchen. Bill grabbed the football. Jeff journeyed to the garden. Bill handed the football to Mary. Mary moved to the bathroom. Jeff went back to the office. Mary handed the football to Fred. Fred handed the football to Mary.,football,3,78
5,Mary moved to the kitchen. Bill grabbed the football. Jeff journeyed to the garden. Bill handed the football to Mary. Mary moved to the bathroom. Jeff went back to the office. Mary handed the football to Fred. Fred handed the football to Mary. Mary passed the football to Fred. Mary went back to the hallway.,Fred,4,78
5,Mary moved to the kitchen. Bill grabbed the football. Jeff journeyed to the garden. Bill handed the football to Mary. Mary moved to the bathroom. Jeff went back to the office. Mary handed the football to Fred. Fred handed the football to Mary. Mary passed the football to Fred. Mary went back to the hallway. Fred discarded the football. Mary got the milk there.,Unknown,5,78
5,Bill went to the kitchen. Jeff picked up the apple. Jeff gave the apple to Fred. Fred passed the apple to Jeff.,Unknown,1,79
5,Bill went to the kitchen. Jeff picked up the apple. Jeff gave the apple to Fred. Fred passed the apple to Jeff. Jeff grabbed the milk. Jeff discarded the milk.,apple,2,79
5,Bill went to the kitchen. Jeff picked up the apple. Jeff gave the apple to Fred. Fred passed the apple to Jeff. Jeff grabbed the milk. Jeff discarded the milk. Fred picked up the milk. Jeff gave the apple to Fred.,Fred,3,79
5,Bill went to the kitchen. Jeff picked up the apple. Jeff gave the apple to Fred. Fred passed the apple to Jeff. Jeff grabbed the milk. Jeff discarded the milk. Fred picked up the milk. Jeff gave the apple to Fred. Fred handed the apple to Jeff. Jeff passed the apple to Fred.,Fred,4,79
